epoch	train_loss	validation_loss	train_reconstruction	train_safety	validation_reconstruction	validation_safety
16	0.0025708742905408144	0.0027391707990318537	0.0022225843276828527	0.00018244516104459763	0.0024115443229675293	0.0001577537477714941
17	0.002574332756921649	0.0027417840901762247	0.0022255650255829096	0.0001841370976762846	0.0024131566751748323	0.00016030464030336589
18	0.002577373292297125	0.0027436623349785805	0.0022280910052359104	0.00018573380657471716	0.002414328046143055	0.00016209976456593722
19	0.0025795570109039545	0.002744578756392002	0.002229908015578985	0.00018686093972064555	0.0024149250239133835	0.00016295928799081594
20	0.002580640371888876	0.002744479803368449	0.002230886137112975	0.00018729828298091888	0.002414915943518281	0.00016285153105854988
21	0.0025805665645748377	0.0027434362564235926	0.002231011865660548	0.00018697362975217402	0.002414343412965536	0.00016185137792490423
22	0.0025794196408241987	0.0027416066732257605	0.0022303550504148006	0.00018593249842524529	0.0024133012630045414	0.00016010711260605603
23	0.0025773777160793543	0.002739189425483346	0.0022290428169071674	0.0001842977071646601	0.0024119066074490547	0.00015780041576363146
24	0.002574662212282419	0.00273638847284019	0.0022272265050560236	0.00018222858489025384	0.002410281216725707	0.00015511670790147036
25	0.0025715010706335306	0.0027333975303918123	0.002225060248747468	0.0001798928715288639	0.002408538945019245	0.00015223017544485629
26	0.0025681094266474247	0.0027303805109113455	0.0022226895671337843	0.0001774475967977196	0.0024067775812000036	0.00014929045573808253
27	0.0025646728463470936	0.002727466868236661	0.002220240654423833	0.00017502791888546199	0.002405074192211032	0.00014641563757322729
28	0.002561333356425166	0.0027247511316090822	0.002217812929302454	0.00017273341654799879	0.002403484657406807	0.00014369413838721812
29	0.0025582006201148033	0.0027222908101975918	0.002215484855696559	0.00017063794075511396	0.002402044367045164	0.00014118183753453195
30	0.0025553395971655846	0.0027201154734939337	0.002213307423517108	0.0001687808835413307	0.00240077031776309	0.00013890853733755648
31	0.0025527868419885635	0.0027216270100325346	0.0022113132290542126	0.0001671779464231804	0.002399665303528309	0.0001436821185052395
32	0.002554292557761073	0.0027234903536736965	0.00220951484516263	0.00017331159324385226	0.0023988508619368076	0.0001487166591687128
33	0.0025559342466294765	0.002724254969507456	0.002208230085670948	0.00017883232794702053	0.0023982124403119087	0.00015132389671634883
34	0.0025565449614077806	0.0027239900082349777	0.00220731389708817	0.000181680079549551	0.0023976864758878946	0.00015175501175690442
35	0.002556190360337496	0.002722793025895953	0.0022066785022616386	0.000182147094164975	0.0023972485214471817	0.00015024169988464564
36	0.0025549628771841526	0.0027207767125219107	0.002206280594691634	0.00018049236678052694	0.0023968995083123446	0.0001469980925321579
37	0.0025529672857373953	0.0027180612087249756	0.0022061048075556755	0.00017694631242193282	0.002396657131612301	0.0001422192872269079
38	0.002550320001319051	0.0027147727087140083	0.0022061581257730722	0.00017171674699056894	0.002396551426500082	0.00013608895824290812
39	0.002547135576605797	0.002712384331971407	0.0022064594086259604	0.0001649884507060051	0.002396620577201247	0.00013146930723451078
40	0.0025443597696721554	0.002712411340326071	0.002207038225606084	0.00015858429833315313	0.0023967111483216286	0.00013160108937881887
41	0.0025444496423006058	0.0027123030740767717	0.0022075865417718887	0.0001579339150339365	0.0023967174347490072	0.0001315610425081104
42	0.002544418442994356	0.002711985493078828	0.002207939513027668	0.00015736096247565	0.0023965961299836636	0.00013128919817972928
43	0.002544131362810731	0.0027114178519695997	0.002208054531365633	0.00015668050036765635	0.0023963230196386576	0.00013075377501081675
44	0.0025435397401452065	0.002710581524297595	0.002207906683906913	0.0001558484073029831	0.002395887393504381	0.00012994366989005357
45	0.0025426275096833706	0.002709487220272422	0.002207490848377347	0.00015484522737096995	0.0023952953051775694	0.00012887068442068994
46	0.0025414060801267624	0.002708162646740675	0.002206820296123624	0.0001536725030746311	0.0023945635184645653	0.0001275622780667618
47	0.0025399078149348497	0.0027066506445407867	0.0022059206385165453	0.00015234849706757814	0.0023937176447361708	0.00012605935626197606
48	0.0025381816085428	0.0027050022035837173	0.002204828429967165	0.00015090414672158659	0.002392785856500268	0.00012440784485079348
49	0.002536285202950239	0.0027032685466110706	0.002203584648668766	0.00014937497326172888	0.00239179958589375	0.00012265602708794177
50	0.0025343571323901415	0.002701595425605774	0.002202233299612999	0.00014795568131376058	0.002390847308561206	0.00012095309648429975
51	0.0025330183561891317	0.002701727906242013	0.0022009240929037333	0.00014762673527002335	0.002389930421486497	0.00012279069051146507
52	0.002533254912123084	0.002701401710510254	0.0021996628493070602	0.00015035326941870153	0.0023892177268862724	0.00012341607362031937
53	0.002532798331230879	0.0027001851703971624	0.0021987890359014273	0.00015103812620509416	0.002388672437518835	0.00012203436199342832
54	0.002531516132876277	0.0026981751434504986	0.002198247006163001	0.0001495172327850014	0.0023882868699729443	0.00011884504783665761
55	0.0025294977240264416	0.0026963839773088694	0.0021980132441967726	0.0001460088387830183	0.0023880740627646446	0.00011583739251364022
56	0.0025273747742176056	0.0026958251837641	0.0021980879828333855	0.00014176787226460874	0.002387827727943659	0.00011532711505424231
57	0.0025264255236834288	0.002695186296477914	0.0021980812307447195	0.00014000041119288653	0.002387531567364931	0.00011472105688881129
58	0.002525453921407461	0.0026944451965391636	0.002197972731664777	0.0001383566268486902	0.002387171844020486	0.00011400137736927718
59	0.002524619922041893	0.002693439833819866	0.002197748050093651	0.000137182796606794	0.002386648440733552	0.00011300425830995664
