gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	screen_rank
CRNKL1	20	0	0	20	0	0.0	0.0	0.0	13362
HOXD10	20	0	0	20	0	0.0	0.0	0.0	13363
ESS2	20	0	0	20	0	0.0	0.0	0.0	13364
DDX23	20	0	0	20	0	0.0	0.0	0.0	13365
MRGBP	20	0	0	20	0	0.0	0.0	0.0	13366
UPK3A	20	0	0	20	0	0.0	0.0	0.0	13367
CCNB3	13	0	0	13	0	0.0	0.0	0.0	13368
SNAI3	20	0	0	20	0	0.0	0.0	0.0	13369
AQP8	20	0	0	20	0	0.0	0.0	0.0	13370
MPEG1	20	0	0	20	0	0.0	0.0	0.0	13371
FNDC11	20	0	0	20	0	0.0	0.0	0.0	13372
UCMA	20	0	0	20	0	0.0	0.0	0.0	13373
RINL	20	0	0	20	0	0.0	0.0	0.0	13374
CCDC174	20	0	0	20	0	0.0	0.0	0.0	13375
STOML2	20	0	0	20	0	0.0	0.0	0.0	13376
MROH2B	20	0	0	20	0	0.0	0.0	0.0	13377
OTUD1	20	0	0	20	0	0.0	0.0	0.0	13378
PSCA	20	0	0	20	0	0.0	0.0	0.0	13379
SLC10A3	20	0	0	20	0	0.0	0.0	0.0	13380
TMPRSS5	20	0	0	20	0	0.0	0.0	0.0	13381
ABTB1	20	0	0	20	0	0.0	0.0	0.0	13382
UGT3A1	18	0	0	18	0	0.0	0.0	0.0	13383
VNN2	15	0	0	15	0	0.0	0.0	0.0	13384
CEACAM4	20	0	0	20	0	0.0	0.0	0.0	13385
MRO	20	0	0	20	0	0.0	0.0	0.0	13386
BIRC7	20	0	0	20	0	0.0	0.0	0.0	13387
TALDO1	20	0	0	20	0	0.0	0.0	0.0	13388
FOXD4	11	0	0	11	0	0.0	0.0	0.0	13389
SCARA5	20	0	0	20	0	0.0	0.0	0.0	13390
TIGD5	20	0	0	20	0	0.0	0.0	0.0	13391
APOM	20	0	0	20	0	0.0	0.0	0.0	13392
PORCN	19	0	0	19	0	0.0	0.0	0.0	13393
UBL4A	20	0	0	20	0	0.0	0.0	0.0	13394
SMPD1	20	0	0	20	0	0.0	0.0	0.0	13395
FAM50B	20	0	0	20	0	0.0	0.0	0.0	13396
CCNI2	20	0	0	20	0	0.0	0.0	0.0	13397
ABCC11	20	0	0	20	0	0.0	0.0	0.0	13398
ACTA1	20	0	0	20	0	0.0	0.0	0.0	13399
PCBP1	20	0	0	20	0	0.0	0.0	0.0	13400
SEMA4C	20	0	0	20	0	0.0	0.0	0.0	13401
MS4A12	13	0	0	13	0	0.0	0.0	0.0	13402
DYDC1	20	0	0	20	0	0.0	0.0	0.0	13403
XAB2	20	0	0	20	0	0.0	0.0	0.0	13404
DAND5	20	0	0	20	0	0.0	0.0	0.0	13405
PASD1	20	0	0	20	0	0.0	0.0	0.0	13406
KLF11	20	0	0	20	0	0.0	0.0	0.0	13407
RPL22L1	20	0	0	20	0	0.0	0.0	0.0	13408
PDILT	20	0	0	20	0	0.0	0.0	0.0	13409
TNFAIP8L2	20	0	0	20	0	0.0	0.0	0.0	13410
OTUB2	20	0	0	20	0	0.0	0.0	0.0	13411
RGS14	20	0	0	20	0	0.0	0.0	0.0	13412
IGIP	20	0	0	20	0	0.0	0.0	0.0	13413
ARHGAP30	20	0	0	20	0	0.0	0.0	0.0	13414
ZNF599	14	0	0	14	0	0.0	0.0	0.0	13415
SELE	20	0	0	20	0	0.0	0.0	0.0	13416
TMEM216	20	0	0	20	0	0.0	0.0	0.0	13417
EDN3	20	0	0	20	0	0.0	0.0	0.0	13418
IL12RB1	20	0	0	20	0	0.0	0.0	0.0	13419
MEIG1	20	0	0	20	0	0.0	0.0	0.0	13420
FAM229B	20	0	0	20	0	0.0	0.0	0.0	13421
SHBG	20	0	0	20	0	0.0	0.0	0.0	13422
RBM34	20	0	0	20	0	0.0	0.0	0.0	13423
APOL5	20	0	0	20	0	0.0	0.0	0.0	13424
CENPT	20	0	0	20	0	0.0	0.0	0.0	13425
ZNF491	19	0	0	19	0	0.0	0.0	0.0	13426
DHRS4	20	0	0	20	0	0.0	0.0	0.0	13427
UBE2L6	20	0	0	20	0	0.0	0.0	0.0	13428
MTFP1	20	0	0	20	0	0.0	0.0	0.0	13429
SLC39A13	20	0	0	20	0	0.0	0.0	0.0	13430
NDUFS3	20	0	0	20	0	0.0	0.0	0.0	13431
CALR3	20	0	0	20	0	0.0	0.0	0.0	13432
CHMP1B	20	0	0	20	0	0.0	0.0	0.0	13433
DNTTIP2	20	0	0	20	0	0.0	0.0	0.0	13434
POLR3D	20	0	0	20	0	0.0	0.0	0.0	13435
TBX1	20	0	0	20	0	0.0	0.0	0.0	13436
KCNJ14	20	0	0	20	0	0.0	0.0	0.0	13437
TRPV5	20	0	0	20	0	0.0	0.0	0.0	13438
GALR2	20	0	0	20	0	0.0	0.0	0.0	13439
ARPC5L	20	0	0	20	0	0.0	0.0	0.0	13440
FCSK	20	0	0	20	0	0.0	0.0	0.0	13441
CFP	20	0	0	20	0	0.0	0.0	0.0	13442
ZC3H10	20	0	0	20	0	0.0	0.0	0.0	13443
CIITA	20	0	0	20	0	0.0	0.0	0.0	13444
CDH16	20	0	0	20	0	0.0	0.0	0.0	13445
SELP	20	0	0	20	0	0.0	0.0	0.0	13446
NAPSA	20	0	0	20	0	0.0	0.0	0.0	13447
SSUH2	20	0	0	20	0	0.0	0.0	0.0	13448
MAF1	20	0	0	20	0	0.0	0.0	0.0	13449
HP	20	0	0	20	0	0.0	0.0	0.0	13450
VPS16	20	0	0	20	0	0.0	0.0	0.0	13451
ECM1	20	0	0	20	0	0.0	0.0	0.0	13452
INMT	20	0	0	20	0	0.0	0.0	0.0	13453
UPK3B	20	0	0	20	0	0.0	0.0	0.0	13454
FOXH1	20	0	0	20	0	0.0	0.0	0.0	13455
RLN1	9	0	0	9	0	0.0	0.0	0.0	13456
ZNF772	20	0	0	20	0	0.0	0.0	0.0	13457
SBDS	18	0	0	18	0	0.0	0.0	0.0	13458
CARD11	20	0	0	20	0	0.0	0.0	0.0	13459
RPL3L	20	0	0	20	0	0.0	0.0	0.0	13460
LGALS14	7	0	0	7	0	0.0	0.0	0.0	13461
PRG4	17	0	0	17	0	0.0	0.0	0.0	13462
CYP1A1	20	0	0	20	0	0.0	0.0	0.0	13463
TKFC	20	0	0	20	0	0.0	0.0	0.0	13464
NUTM2E	13	0	0	13	0	0.0	0.0	0.0	13465
MYPOP	20	0	0	20	0	0.0	0.0	0.0	13466
PCDHB8	20	0	0	20	0	0.0	0.0	0.0	13467
TECRL	18	0	0	18	0	0.0	0.0	0.0	13468
TUBB1	20	0	0	20	0	0.0	0.0	0.0	13469
KRT8	20	0	0	20	0	0.0	0.0	0.0	13470
CARD9	20	0	0	20	0	0.0	0.0	0.0	13471
ZBTB33	20	0	0	20	0	0.0	0.0	0.0	13472
TBC1D17	20	0	0	20	0	0.0	0.0	0.0	13473
LILRB2	20	0	0	20	0	0.0	0.0	0.0	13474
C6orf52	20	0	0	20	0	0.0	0.0	0.0	13475
C5orf52	20	0	0	20	0	0.0	0.0	0.0	13476
GAS2L2	20	0	0	20	0	0.0	0.0	0.0	13477
INAFM2	20	0	0	20	0	0.0	0.0	0.0	13478
GTF3C6	20	0	0	20	0	0.0	0.0	0.0	13479
COL17A1	20	0	0	20	0	0.0	0.0	0.0	13480
KNG1	20	0	0	20	0	0.0	0.0	0.0	13481
THAP10	20	0	0	20	0	0.0	0.0	0.0	13482
C16orf92	20	0	0	20	0	0.0	0.0	0.0	13483
NOP16	20	0	0	20	0	0.0	0.0	0.0	13484
BANF2	20	0	0	20	0	0.0	0.0	0.0	13485
ZNF446	20	0	0	20	0	0.0	0.0	0.0	13486
C2orf15	11	0	0	11	0	0.0	0.0	0.0	13487
PIGR	20	0	0	20	0	0.0	0.0	0.0	13488
HSD3B7	20	0	0	20	0	0.0	0.0	0.0	13489
XKRX	13	0	0	13	0	0.0	0.0	0.0	13490
DIO3	20	0	0	20	0	0.0	0.0	0.0	13491
CMC4	9	0	0	9	0	0.0	0.0	0.0	13492
CRYGA	20	0	0	20	0	0.0	0.0	0.0	13493
KRT20	20	0	0	20	0	0.0	0.0	0.0	13494
TSR1	20	0	0	20	0	0.0	0.0	0.0	13495
SCN10A	17	0	0	17	0	0.0	0.0	0.0	13496
MRPL55	20	0	0	20	0	0.0	0.0	0.0	13497
GKN2	20	0	0	20	0	0.0	0.0	0.0	13498
IMP4	20	0	0	20	0	0.0	0.0	0.0	13499
HESX1	20	0	0	20	0	0.0	0.0	0.0	13500
ALG3	20	0	0	20	0	0.0	0.0	0.0	13501
MT1F	20	0	0	20	0	0.0	0.0	0.0	13502
WBP1	20	0	0	20	0	0.0	0.0	0.0	13503
SLA2	20	0	0	20	0	0.0	0.0	0.0	13504
TM4SF20	20	0	0	20	0	0.0	0.0	0.0	13505
SIGLEC15	20	0	0	20	0	0.0	0.0	0.0	13506
OR10H1	16	0	0	16	0	0.0	0.0	0.0	13507
RAB3IL1	20	0	0	20	0	0.0	0.0	0.0	13508
TNNI3K	20	0	0	20	0	0.0	0.0	0.0	13509
SSRP1	20	0	0	20	0	0.0	0.0	0.0	13510
APOBEC3G	20	0	0	20	0	0.0	0.0	0.0	13511
TOMM22	20	0	0	20	0	0.0	0.0	0.0	13512
MYH8	18	0	0	18	0	0.0	0.0	0.0	13513
RNF113A	20	0	0	20	0	0.0	0.0	0.0	13514
ENO3	20	0	0	20	0	0.0	0.0	0.0	13515
PIP4P1	20	0	0	20	0	0.0	0.0	0.0	13516
CEACAM3	20	0	0	20	0	0.0	0.0	0.0	13517
TSGA13	13	0	0	13	0	0.0	0.0	0.0	13518
SULT2B1	20	0	0	20	0	0.0	0.0	0.0	13519
HAUS7	20	0	0	20	0	0.0	0.0	0.0	13520
GSG1L2	20	0	0	20	0	0.0	0.0	0.0	13521
USP6	20	0	0	20	0	0.0	0.0	0.0	13522
COIL	20	0	0	20	0	0.0	0.0	0.0	13523
GPR142	20	0	0	20	0	0.0	0.0	0.0	13524
MAGEA10	5	0	0	5	0	0.0	0.0	0.0	13525
ZNF511	20	0	0	20	0	0.0	0.0	0.0	13526
EEF1AKMT4	20	0	0	20	0	0.0	0.0	0.0	13527
SYS1	20	0	0	20	0	0.0	0.0	0.0	13528
LINGO4	20	0	0	20	0	0.0	0.0	0.0	13529
MRPS2	20	0	0	20	0	0.0	0.0	0.0	13530
GPANK1	20	0	0	20	0	0.0	0.0	0.0	13531
ESPNL	20	0	0	20	0	0.0	0.0	0.0	13532
NAALADL1	20	0	0	20	0	0.0	0.0	0.0	13533
GNRH1	20	0	0	20	0	0.0	0.0	0.0	13534
MRPL49	20	0	0	20	0	0.0	0.0	0.0	13535
FAM167B	20	0	0	20	0	0.0	0.0	0.0	13536
BICDL2	20	0	0	20	0	0.0	0.0	0.0	13537
PGAM5	20	0	0	20	0	0.0	0.0	0.0	13538
BLVRB	20	0	0	20	0	0.0	0.0	0.0	13539
CCDC106	20	0	0	20	0	0.0	0.0	0.0	13540
KCNK7	20	0	0	20	0	0.0	0.0	0.0	13541
IDI2	20	0	0	20	0	0.0	0.0	0.0	13542
BAD	20	0	0	20	0	0.0	0.0	0.0	13543
FXYD4	20	0	0	20	0	0.0	0.0	0.0	13544
MCHR1	20	0	0	20	0	0.0	0.0	0.0	13545
IGSF6	20	0	0	20	0	0.0	0.0	0.0	13546
ADPRM	20	0	0	20	0	0.0	0.0	0.0	13547
MRPL18	20	0	0	20	0	0.0	0.0	0.0	13548
SLC22A7	20	0	0	20	0	0.0	0.0	0.0	13549
SRRD	20	0	0	20	0	0.0	0.0	0.0	13550
POLD2	20	0	0	20	0	0.0	0.0	0.0	13551
GNMT	20	0	0	20	0	0.0	0.0	0.0	13552
SSMEM1	20	0	0	20	0	0.0	0.0	0.0	13553
CLDN14	20	0	0	20	0	0.0	0.0	0.0	13554
IQCF2	20	0	0	20	0	0.0	0.0	0.0	13555
RAB11B	20	0	0	20	0	0.0	0.0	0.0	13556
C15orf62	20	0	0	20	0	0.0	0.0	0.0	13557
ACOX2	20	0	0	20	0	0.0	0.0	0.0	13558
B3GNT6	20	0	0	20	0	0.0	0.0	0.0	13559
ACTN3	20	0	0	20	0	0.0	0.0	0.0	13560
RAD23A	20	0	0	20	0	0.0	0.0	0.0	13561
SLC4A11	20	0	0	20	0	0.0	0.0	0.0	13562
SLC47A2	20	0	0	20	0	0.0	0.0	0.0	13563
CD27	20	0	0	20	0	0.0	0.0	0.0	13564
NRL	20	0	0	20	0	0.0	0.0	0.0	13565
CD2	20	0	0	20	0	0.0	0.0	0.0	13566
POTEF	20	0	0	20	0	0.0	0.0	0.0	13567
FCRL6	20	0	0	20	0	0.0	0.0	0.0	13568
SPATA45	20	0	0	20	0	0.0	0.0	0.0	13569
FKBPL	20	0	0	20	0	0.0	0.0	0.0	13570
UTP14A	20	0	0	20	0	0.0	0.0	0.0	13571
ZNF384	20	0	0	20	0	0.0	0.0	0.0	13572
RSPH10B2	17	0	0	17	0	0.0	0.0	0.0	13573
DEFB123	20	0	0	20	0	0.0	0.0	0.0	13574
POU2AF1	20	0	0	20	0	0.0	0.0	0.0	13575
INSM2	20	0	0	20	0	0.0	0.0	0.0	13576
C1orf56	20	0	0	20	0	0.0	0.0	0.0	13577
GPR75	20	0	0	20	0	0.0	0.0	0.0	13578
EIF6	20	0	0	20	0	0.0	0.0	0.0	13579
TENT5B	20	0	0	20	0	0.0	0.0	0.0	13580
MRPL52	20	0	0	20	0	0.0	0.0	0.0	13581
MRPL4	20	0	0	20	0	0.0	0.0	0.0	13582
TIGD3	20	0	0	20	0	0.0	0.0	0.0	13583
TPPP2	20	0	0	20	0	0.0	0.0	0.0	13584
CYP1A2	20	0	0	20	0	0.0	0.0	0.0	13585
MMP15	20	0	0	20	0	0.0	0.0	0.0	13586
ZFP57	20	0	0	20	0	0.0	0.0	0.0	13587
PSMA8	20	0	0	20	0	0.0	0.0	0.0	13588
MRPL45	20	0	0	20	0	0.0	0.0	0.0	13589
OR2A14	17	0	0	17	0	0.0	0.0	0.0	13590
KLLN	20	0	0	20	0	0.0	0.0	0.0	13591
AWAT1	20	0	0	20	0	0.0	0.0	0.0	13592
GPIHBP1	20	0	0	20	0	0.0	0.0	0.0	13593
CCR3	20	0	0	20	0	0.0	0.0	0.0	13594
GPHA2	20	0	0	20	0	0.0	0.0	0.0	13595
TPRX1	20	0	0	20	0	0.0	0.0	0.0	13596
MAD2L1BP	20	0	0	20	0	0.0	0.0	0.0	13597
TRPV4	20	0	0	20	0	0.0	0.0	0.0	13598
TMEM139	20	0	0	20	0	0.0	0.0	0.0	13599
TBX10	20	0	0	20	0	0.0	0.0	0.0	13600
UBE2U	20	0	0	20	0	0.0	0.0	0.0	13601
CRYGN	20	0	0	20	0	0.0	0.0	0.0	13602
SERPINC1	13	0	0	13	0	0.0	0.0	0.0	13603
CCDC87	20	0	0	20	0	0.0	0.0	0.0	13604
MFSD5	20	0	0	20	0	0.0	0.0	0.0	13605
UAP1L1	20	0	0	20	0	0.0	0.0	0.0	13606
RAB19	20	0	0	20	0	0.0	0.0	0.0	13607
ABCF3	20	0	0	20	0	0.0	0.0	0.0	13608
RAG2	20	0	0	20	0	0.0	0.0	0.0	13609
MAK16	20	0	0	20	0	0.0	0.0	0.0	13610
HLA-DRB5	18	0	0	18	0	0.0	0.0	0.0	13611
DPM2	20	0	0	20	0	0.0	0.0	0.0	13612
RFC2	20	0	0	20	0	0.0	0.0	0.0	13613
NXT1	20	0	0	20	0	0.0	0.0	0.0	13614
EIF5AL1	20	0	0	20	0	0.0	0.0	0.0	13615
NXF3	12	0	0	12	0	0.0	0.0	0.0	13616
RTL5	20	0	0	20	0	0.0	0.0	0.0	13617
TIMM10	20	0	0	20	0	0.0	0.0	0.0	13618
B4GALNT2	20	0	0	20	0	0.0	0.0	0.0	13619
KRT7	20	0	0	20	0	0.0	0.0	0.0	13620
MRPL47	20	0	0	20	0	0.0	0.0	0.0	13621
DNAJB1	20	0	0	20	0	0.0	0.0	0.0	13622
LGR6	20	0	0	20	0	0.0	0.0	0.0	13623
LOXL4	20	0	0	20	0	0.0	0.0	0.0	13624
S100A14	20	0	0	20	0	0.0	0.0	0.0	13625
AVP	20	0	0	20	0	0.0	0.0	0.0	13626
ATP6V1E2	20	0	0	20	0	0.0	0.0	0.0	13627
TNNC1	20	0	0	20	0	0.0	0.0	0.0	13628
MUC1	20	0	0	20	0	0.0	0.0	0.0	13629
OSTN	20	0	0	20	0	0.0	0.0	0.0	13630
FAM50A	20	0	0	20	0	0.0	0.0	0.0	13631
C9orf43	20	0	0	20	0	0.0	0.0	0.0	13632
C8orf82	20	0	0	20	0	0.0	0.0	0.0	13633
TBC1D3B	13	0	0	13	0	0.0	0.0	0.0	13634
SPACA3	20	0	0	20	0	0.0	0.0	0.0	13635
MUC17	20	0	0	20	0	0.0	0.0	0.0	13636
EEF2KMT	20	0	0	20	0	0.0	0.0	0.0	13637
SPIB	20	0	0	20	0	0.0	0.0	0.0	13638
ANKLE1	20	0	0	20	0	0.0	0.0	0.0	13639
PABPN1L	20	0	0	20	0	0.0	0.0	0.0	13640
PHF23	20	0	0	20	0	0.0	0.0	0.0	13641
NGDN	20	0	0	20	0	0.0	0.0	0.0	13642
HRC	20	0	0	20	0	0.0	0.0	0.0	13643
GET3	20	0	0	20	0	0.0	0.0	0.0	13644
C1orf94	20	0	0	20	0	0.0	0.0	0.0	13645
DEXI	20	0	0	20	0	0.0	0.0	0.0	13646
VSTM1	20	0	0	20	0	0.0	0.0	0.0	13647
UPB1	20	0	0	20	0	0.0	0.0	0.0	13648
SPINT4	16	0	0	16	0	0.0	0.0	0.0	13649
ART1	17	0	0	17	0	0.0	0.0	0.0	13650
CD3E	20	0	0	20	0	0.0	0.0	0.0	13651
VPS28	20	0	0	20	0	0.0	0.0	0.0	13652
GFY	20	0	0	20	0	0.0	0.0	0.0	13653
SNAPC5	20	0	0	20	0	0.0	0.0	0.0	13654
HNF1B	20	0	0	20	0	0.0	0.0	0.0	13655
CES3	20	0	0	20	0	0.0	0.0	0.0	13656
TRAPPC2L	20	0	0	20	0	0.0	0.0	0.0	13657
ARL2	20	0	0	20	0	0.0	0.0	0.0	13658
SMPX	20	0	0	20	0	0.0	0.0	0.0	13659
IL18BP	20	0	0	20	0	0.0	0.0	0.0	13660
GALM	20	0	0	20	0	0.0	0.0	0.0	13661
RTBDN	20	0	0	20	0	0.0	0.0	0.0	13662
R3HDM4	20	0	0	20	0	0.0	0.0	0.0	13663
CHRNG	20	0	0	20	0	0.0	0.0	0.0	13664
ERAL1	20	0	0	20	0	0.0	0.0	0.0	13665
WNT1	20	0	0	20	0	0.0	0.0	0.0	13666
ZNF517	20	0	0	20	0	0.0	0.0	0.0	13667
DNASE1L3	20	0	0	20	0	0.0	0.0	0.0	13668
BORCS6	20	0	0	20	0	0.0	0.0	0.0	13669
C1orf185	17	0	0	17	0	0.0	0.0	0.0	13670
PTRH1	20	0	0	20	0	0.0	0.0	0.0	13671
ADI1	20	0	0	20	0	0.0	0.0	0.0	13672
FCER1G	20	0	0	20	0	0.0	0.0	0.0	13673
ZNF750	20	0	0	20	0	0.0	0.0	0.0	13674
C9orf152	20	0	0	20	0	0.0	0.0	0.0	13675
KCTD21	20	0	0	20	0	0.0	0.0	0.0	13676
PDE6H	18	0	0	18	0	0.0	0.0	0.0	13677
MRPS12	20	0	0	20	0	0.0	0.0	0.0	13678
CCDC154	20	0	0	20	0	0.0	0.0	0.0	13679
MRPS7	20	0	0	20	0	0.0	0.0	0.0	13680
FEV	20	0	0	20	0	0.0	0.0	0.0	13681
PFDN6	20	0	0	20	0	0.0	0.0	0.0	13682
MYL1	18	0	0	18	0	0.0	0.0	0.0	13683
KRBA1	20	0	0	20	0	0.0	0.0	0.0	13684
CLEC1B	18	0	0	18	0	0.0	0.0	0.0	13685
PRR32	14	0	0	14	0	0.0	0.0	0.0	13686
HBZ	20	0	0	20	0	0.0	0.0	0.0	13687
TEDC1	20	0	0	20	0	0.0	0.0	0.0	13688
GHRH	20	0	0	20	0	0.0	0.0	0.0	13689
NODAL	20	0	0	20	0	0.0	0.0	0.0	13690
ARL5C	20	0	0	20	0	0.0	0.0	0.0	13691
ZBTB39	20	0	0	20	0	0.0	0.0	0.0	13692
PYGM	20	0	0	20	0	0.0	0.0	0.0	13693
EPN3	20	0	0	20	0	0.0	0.0	0.0	13694
CATSPERD	20	0	0	20	0	0.0	0.0	0.0	13695
ZSCAN21	20	0	0	20	0	0.0	0.0	0.0	13696
TMEM250	20	0	0	20	0	0.0	0.0	0.0	13697
TSR3	20	0	0	20	0	0.0	0.0	0.0	13698
ZNHIT2	20	0	0	20	0	0.0	0.0	0.0	13699
PDRG1	20	0	0	20	0	0.0	0.0	0.0	13700
FLAD1	20	0	0	20	0	0.0	0.0	0.0	13701
NEURL4	20	0	0	20	0	0.0	0.0	0.0	13702
CATSPER4	20	0	0	20	0	0.0	0.0	0.0	13703
ZBTB12	20	0	0	20	0	0.0	0.0	0.0	13704
ALDH1A3	20	0	0	20	0	0.0	0.0	0.0	13705
MMP13	17	0	0	17	0	0.0	0.0	0.0	13706
PPP1R9B	20	0	0	20	0	0.0	0.0	0.0	13707
CRB3	20	0	0	20	0	0.0	0.0	0.0	13708
PRSS54	20	0	0	20	0	0.0	0.0	0.0	13709
LBHD2	20	0	0	20	0	0.0	0.0	0.0	13710
UPK2	20	0	0	20	0	0.0	0.0	0.0	13711
UBE2L5	20	0	0	20	0	0.0	0.0	0.0	13712
EBI3	20	0	0	20	0	0.0	0.0	0.0	13713
SLC22A1	20	0	0	20	0	0.0	0.0	0.0	13714
KLRF1	12	0	0	12	0	0.0	0.0	0.0	13715
TEX52	20	0	0	20	0	0.0	0.0	0.0	13716
LTK	20	0	0	20	0	0.0	0.0	0.0	13717
JRK	20	0	0	20	0	0.0	0.0	0.0	13718
BSPRY	20	0	0	20	0	0.0	0.0	0.0	13719
RASAL1	20	0	0	20	0	0.0	0.0	0.0	13720
HCST	20	0	0	20	0	0.0	0.0	0.0	13721
ITK	20	0	0	20	0	0.0	0.0	0.0	13722
DNAL4	20	0	0	20	0	0.0	0.0	0.0	13723
ZSWIM2	18	0	0	18	0	0.0	0.0	0.0	13724
PPP1R36	20	0	0	20	0	0.0	0.0	0.0	13725
NDUFAF1	20	0	0	20	0	0.0	0.0	0.0	13726
ANO9	20	0	0	20	0	0.0	0.0	0.0	13727
ZNF689	20	0	0	20	0	0.0	0.0	0.0	13728
TLDC2	20	0	0	20	0	0.0	0.0	0.0	13729
PLEK2	20	0	0	20	0	0.0	0.0	0.0	13730
FPGS	20	0	0	20	0	0.0	0.0	0.0	13731
MYL4	20	0	0	20	0	0.0	0.0	0.0	13732
MAZ	20	0	0	20	0	0.0	0.0	0.0	13733
CCDC77	20	0	0	20	0	0.0	0.0	0.0	13734
NRIP2	20	0	0	20	0	0.0	0.0	0.0	13735
TSSK6	20	0	0	20	0	0.0	0.0	0.0	13736
PLA2G1B	20	0	0	20	0	0.0	0.0	0.0	13737
PITX1	19	0	0	19	0	0.0	0.0	0.0	13738
PPDPFL	20	0	0	20	0	0.0	0.0	0.0	13739
IQCN	20	0	0	20	0	0.0	0.0	0.0	13740
OR8A1	20	0	0	20	0	0.0	0.0	0.0	13741
MIS18A	20	0	0	20	0	0.0	0.0	0.0	13742
KIF22	20	0	0	20	0	0.0	0.0	0.0	13743
SFTPA2	19	0	0	19	0	0.0	0.0	0.0	13744
C17orf99	20	0	0	20	0	0.0	0.0	0.0	13745
TEX46	20	0	0	20	0	0.0	0.0	0.0	13746
BPGM	20	0	0	20	0	0.0	0.0	0.0	13747
WFDC9	12	0	0	12	0	0.0	0.0	0.0	13748
SCAF1	20	0	0	20	0	0.0	0.0	0.0	13749
CDK2AP2	20	0	0	20	0	0.0	0.0	0.0	13750
OR9G4	15	0	0	15	0	0.0	0.0	0.0	13751
KRT80	20	0	0	20	0	0.0	0.0	0.0	13752
FARSA	20	0	0	20	0	0.0	0.0	0.0	13753
CHRNE	20	0	0	20	0	0.0	0.0	0.0	13754
PAPLN	20	0	0	20	0	0.0	0.0	0.0	13755
IFI35	20	0	0	20	0	0.0	0.0	0.0	13756
MPIG6B	20	0	0	20	0	0.0	0.0	0.0	13757
IGFALS	20	0	0	20	0	0.0	0.0	0.0	13758
CASS4	20	0	0	20	0	0.0	0.0	0.0	13759
RTL8B	18	0	0	18	0	0.0	0.0	0.0	13760
IP6K3	20	0	0	20	0	0.0	0.0	0.0	13761
ADRM1	20	0	0	20	0	0.0	0.0	0.0	13762
TBL3	20	0	0	20	0	0.0	0.0	0.0	13763
CDKN1B	20	0	0	20	0	0.0	0.0	0.0	13764
KLK3	20	0	0	20	0	0.0	0.0	0.0	13765
SULT2A1	19	0	0	19	0	0.0	0.0	0.0	13766
TAS2R3	20	0	0	20	0	0.0	0.0	0.0	13767
SSTR3	20	0	0	20	0	0.0	0.0	0.0	13768
SCNN1G	20	0	0	20	0	0.0	0.0	0.0	13769
TRAF2	20	0	0	20	0	0.0	0.0	0.0	13770
ZNF311	20	0	0	20	0	0.0	0.0	0.0	13771
TRIM73	5	0	0	5	0	0.0	0.0	0.0	13772
FLT3LG	20	0	0	20	0	0.0	0.0	0.0	13773
UCK1	20	0	0	20	0	0.0	0.0	0.0	13774
HPDL	16	0	0	16	0	0.0	0.0	0.0	13775
SCT	20	0	0	20	0	0.0	0.0	0.0	13776
SPATA32	20	0	0	20	0	0.0	0.0	0.0	13777
DCAF4L1	15	0	0	15	0	0.0	0.0	0.0	13778
GPS2	20	0	0	20	0	0.0	0.0	0.0	13779
CFB	20	0	0	20	0	0.0	0.0	0.0	13780
SMCO3	14	0	0	14	0	0.0	0.0	0.0	13781
FICD	20	0	0	20	0	0.0	0.0	0.0	13782
TMPRSS6	20	0	0	20	0	0.0	0.0	0.0	13783
RCCD1	20	0	0	20	0	0.0	0.0	0.0	13784
GEMIN4	20	0	0	20	0	0.0	0.0	0.0	13785
IL7R	20	0	0	20	0	0.0	0.0	0.0	13786
ERICH6B	20	0	0	20	0	0.0	0.0	0.0	13787
PCDHGA8	20	0	0	20	0	0.0	0.0	0.0	13788
ZG16B	20	0	0	20	0	0.0	0.0	0.0	13789
HOXC13	20	0	0	20	0	0.0	0.0	0.0	13790
ITPKA	20	0	0	20	0	0.0	0.0	0.0	13791
ZFPL1	20	0	0	20	0	0.0	0.0	0.0	13792
CARNS1	20	0	0	20	0	0.0	0.0	0.0	13793
P2RX6	20	0	0	20	0	0.0	0.0	0.0	13794
MED20	20	0	0	20	0	0.0	0.0	0.0	13795
LST1	20	0	0	20	0	0.0	0.0	0.0	13796
TMEM186	20	0	0	20	0	0.0	0.0	0.0	13797
SMG8	20	0	0	20	0	0.0	0.0	0.0	13798
SLC17A7	20	0	0	20	0	0.0	0.0	0.0	13799
CYP2A6	20	0	0	20	0	0.0	0.0	0.0	13800
LDB3	20	0	0	20	0	0.0	0.0	0.0	13801
GFI1B	20	0	0	20	0	0.0	0.0	0.0	13802
FUT6	20	0	0	20	0	0.0	0.0	0.0	13803
SSH3	20	0	0	20	0	0.0	0.0	0.0	13804
SMIM36	20	0	0	20	0	0.0	0.0	0.0	13805
HUS1B	20	0	0	20	0	0.0	0.0	0.0	13806
DEFB131B	20	0	0	20	0	0.0	0.0	0.0	13807
GCC1	20	0	0	20	0	0.0	0.0	0.0	13808
SPDYC	20	0	0	20	0	0.0	0.0	0.0	13809
COMP	20	0	0	20	0	0.0	0.0	0.0	13810
YIPF3	20	0	0	20	0	0.0	0.0	0.0	13811
LYPD3	20	0	0	20	0	0.0	0.0	0.0	13812
