gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	permutation_pvalue	permutation_qvalue	initial_spearman_rho	link_pvalue
tuba8l2	1-5332000-5332500	14	0.25123420705032923	0.2702286693914465	2	0.01899446234111729	0.3071552530767152	0.0015765813137519837	unsupported	True	0.085	0.15	0.2170434870883451	4.1029522132092773e-238
tuba8l2	1-5492936-5493436	15	0.12329787657669597	0.30259011521738827	3	0.1792922386406923	0.08422153417892511	0.004569191653799446	unsupported	True	0.025	0.07142857142857142	0.2125561036903166	3.0529087159657687e-228
tuba8l2	1-5483389-5483889	16	0.1583676322511188	0.16313652903673878	3	0.00476889678561998	0.08570142755821135	6.667410536174996e-05	unsupported	True	0.225	0.2647058823529412	0.2088723953378407	2.6305487893523107e-220
tuba8l2	1-5325921-5326421	17	0.1624136792620932	0.21530979963322727	2	0.05289612037113406	0.20553360027627166	0.0023408330829583607	unsupported	True	0.12	0.1846153846153846	0.2070411260623292	2.035548765150041e-216
tuba8l2	1-5478654-5479154	18	0.11127737832719756	0.27951509903422833	3	0.16823772070703077	0.18212255803777638	0.008564310225641912	regional_candidate	True	0.085	0.15	0.2050503556532991	3.1173416606083133e-212
tuba8l2	1-5363389-5363889	19	0.0976796989187626	0.18688527530585627	0	0.08920557638709367	0.036149620064048704	0.0006026578605828558	unsupported	True	0.39	0.39	0.1823365148762957	1.4573768227386437e-167
sox10	3-1469093-1469593	0	0.3931254869005543	0.5525558250112618	4	0.15943033811070745	0.2384291892146268	0.021004219621772367	core_concordant	True	0.005	0.01	0.1620870411669926	1.9647901637225102e-132
sox10	3-1457433-1457933	1	0.29692420613275355	0.39984985980812277	0	0.10292565367536921	0.2520749003318782	0.010374094173366476	regional_candidate	True	0.005	0.01	0.1579176850622632	9.6958213103736e-126
sox10	3-1498938-1499438	2	0.26943339613526474	0.40514018944068636	0	0.13570679330542162	0.23277714098414384	0.01279815144572885	regional_candidate	True	0.005	0.01	0.1492616436406359	1.9966495924025581e-112
sox10	3-1496913-1497413	3	0.35569675650433086	0.48004805602836903	4	0.12435129952403817	0.21682061328920982	0.012943019695567786	core_concordant	True	0.005	0.01	0.1349587412309152	3.905622159095287e-92
sox10	3-1460674-1461174	4	0.34458745003904623	0.5068633591717877	4	0.16227590913274148	0.28416787143316585	0.023373294038895872	regional_candidate	True	0.005	0.01	0.1257461047205073	3.5128326149299356e-80
sox10	3-1489138-1489638	5	0.2744724242750754	0.40646525212785	0	0.1319928278527746	0.245376838906794	0.013164589617835216	regional_candidate	True	0.005	0.01	0.1244117530321983	1.603521108980612e-78
sox10	3-1456868-1457368	6	0.37524327433456667	0.4991866224144411	4	0.12394334807987445	0.31803395931728007	0.01967703498520535	core_concordant	True	0.005	0.01	0.1195003153685611	1.4346370476412161e-72
sox10	3-1489857-1490357	7	0.265063373505906	0.39912125987296143	0	0.13405788636705546	0.29028103144639483	0.015531588912394093	regional_candidate	True	0.005	0.01	0.1110071993773186	7.429366118682268e-63
sox10	3-1455428-1455928	8	0.19302452637067755	0.30616564686280556	0	0.11314112049212802	0.23889865383900682	0.008275431294449763	regional_candidate	True	0.005	0.01	0.1049727100581586	2.139581163670872e-56
sox10	3-1478502-1479002	9	0.12509690873059173	0.16449577415470687	0	0.03939886542411514	0.08089088964917127	0.0005242495579827591	unsupported	True	0.12	0.17142857142857143	0.0926309630272089	2.5295834107565367e-44
sox10	3-1486225-1486725	10	0.19759615553877544	0.3775839263099676	0	0.17998777077119218	0.2755158721040711	0.018724193443825123	regional_candidate	True	0.005	0.01	0.0899033533857051	7.34425788273489e-42
sox10	3-1495836-1496336	11	0.10349816786224432	0.10887087092915626	5	0.005372703066911941	0.045550314726900326	2.6643784863883628e-05	unsupported	True	0.25	0.3125	0.082231730540255	2.492673170135719e-35
sox10	3-1553964-1554464	12	0.0370880420573747	0.07143577856867192	3	0.034347736511297224	0.047832979041853484	0.00011736573819512513	unsupported	True	0.435	0.4833333333333333	0.0642115343392666	2.8228937148306927e-22
sox10	3-1449164-1449664	13	0.10537759703042794	0.13070657574695319	0	0.025328978716525244	0.10828348753804021	0.00035849025213004085	unsupported	True	0.175	0.23333333333333334	0.0620329476293827	6.4996952406822774e-21
sox10	3-1394909-1395409	14	0.02293173263874448	0.057125676641116827	4	0.03419394400237234	0.047202252466317624	9.220262314135008e-05	unsupported	True	0.53	0.5578947368421053	0.0599785647792424	1.134905222787869e-19
sox10	3-1403068-1403568	15	0.04147598745276877	0.08742791728518226	4	0.04595192983241349	0.08156817906294242	0.00032769865204479876	unsupported	True	0.32	0.3764705882352941	0.0495370399541898	5.4063098240074377e-14
sox10	3-1413237-1413737	16	0.1366869738137623	0.25337393543344655	0	0.11668696161968425	0.1737430186057716	0.005136787867582194	regional_candidate	True	0.065	0.1076923076923077	0.0493061889787019	7.022393980134569e-14
sox10	3-1504839-1505339	17	0.19070960445980584	0.2418324330480854	4	0.05112282858827957	0.22551891966696586	0.0027881260407491906	unsupported	True	0.02	0.03636363636363637	0.0475242973702004	5.080271286559695e-13
sox10	3-1404645-1405145	18	0.002548066329088881	0.062448820637407025	3	0.05990075430831814	0.07633068665825075	0.00028553260108679266	unsupported	True	0.59	0.59	0.0444318032002434	1.3324832980072478e-11
sox10	3-1505590-1506090	19	0.0848078625232858	0.16212329196798494	0	0.07731542944469914	0.13365214229230699	0.001675280411826132	unsupported	True	0.07	0.1076923076923077	0.0437026606257716	2.7909967113430503e-11
shha	7-40888965-40889465	0	0.41817808897210007	0.578846311881978	0	0.16066822290987792	0.1955688294095405	0.018188333003477858	core_concordant	True	0.005	0.03333333333333333	0.1506006688323415	1.958687377639904e-114
shha	7-40920591-40921091	1	0.24509938295197542	0.40566837047470894	3	0.16056898752273352	0.25844847751678046	0.016834754776054145	regional_candidate	True	0.005	0.03333333333333333	0.1329095199007709	2.118086214027736e-89
shha	7-40810278-40810778	2	0.10465865930295604	0.23029577255190764	3	0.1256371132489516	0.14429121058657346	0.004174878030788126	unsupported	True	0.045	0.09999999999999999	0.1159053038048103	2.2792348199678948e-68
shha	7-40807460-40807960	3	0.2036732380730889	0.4300719260484174	1	0.22639868797532847	0.28276669951291206	0.02753234876479052	regional_candidate	True	0.005	0.03333333333333333	0.1129204457225877	5.576062164518286e-65
shha	7-40886718-40887218	4	0.14238060600925467	0.23048972734089648	1	0.08810912133164181	0.09322307277220263	0.0018931972207691578	unsupported	True	0.03	0.08571428571428572	0.1125035709325027	1.630835288621333e-64
shha	7-40891677-40892177	5	0.2046883899505891	0.3466113778929669	1	0.14192298794237782	0.24027393386962714	0.011819584765740363	regional_candidate	True	0.01	0.05	0.1094150821805705	4.0813087964410305e-61
shha	7-40880297-40880797	6	0.10453403247661933	0.1664137608725473	3	0.06187972839592798	0.09633065679021303	0.0009919782631522952	unsupported	True	0.19	0.2111111111111111	0.0939834856123315	1.4265846854505132e-45
shha	7-40819114-40819614	7	0.16669059275801332	0.2797855005729887	5	0.11309490781497536	0.10514719757892088	0.003327100788720868	unsupported	True	0.02	0.06666666666666667	0.093926281668816	1.6124342287875638e-45
shha	7-40866959-40867459	8	0.11672865089966196	0.28066364183826437	1	0.16393499093860242	0.17677616532712312	0.008133575944219004	regional_candidate	True	0.015	0.06	0.0891354704756316	3.515220693083305e-41
shha	7-40890398-40890898	9	0.06828594987961323	0.22729639158123335	1	0.15901044170162013	0.1989312043842555	0.007189870979364672	regional_candidate	True	0.06	0.12	0.0839928879704654	8.8929319707625e-37
shha	7-40887840-40888340	10	0.0984241591169074	0.21944235462250303	1	0.12101819550559563	0.14556835893305242	0.003865788711325146	unsupported	True	0.04	0.09999999999999999	0.0793688473139077	4.83470959390454e-33
shha	7-40914453-40914953	11	0.10832886062689968	0.21183529009994773	0	0.10350642947304804	0.1314392792324302	0.002881978976026923	unsupported	True	0.075	0.13636363636363635	0.0748899806644682	1.2618487633616964e-29
shha	7-40784874-40785374	12	0.05381603300259458	0.1572908266206566	0	0.10347479361806203	0.13740430798556946	0.0022363424772276863	unsupported	True	0.17	0.2111111111111111	0.074392065203068	2.9418326048239146e-29
shha	7-40818283-40818783	13	0.09101684827672968	0.17533250275673207	3	0.08431565448000239	0.14108883495732785	0.002085755007317702	unsupported	True	0.095	0.14615384615384613	0.0660271456926011	1.905395275839599e-23
shha	7-40895194-40895694	14	0.09533994225244327	0.16492588672521913	3	0.06958594447277586	0.10497246504075862	0.0012047189719479213	unsupported	True	0.135	0.19285714285714287	0.0629872144024044	1.6669841594521938e-21
shha	7-40816331-40816831	15	0.042851299095263924	0.11579942388985702	1	0.07294812479459309	0.06789102649079878	0.0005734993186411701	unsupported	True	0.185	0.2111111111111111	0.0629147849897489	1.849685400443435e-21
shha	7-40925652-40926152	16	0.1099837090193464	0.18464542904307027	3	0.07466172002372387	0.10903096207954656	0.0015030948821651104	unsupported	True	0.09	0.14615384615384613	0.0578207199235217	2.0665908861218493e-18
shha	7-40892317-40892817	17	0.06316430505710927	0.13439298446410883	0	0.07122867940699956	0.0629119124721569	0.0006022327629765521	unsupported	True	0.33	0.3473684210526316	0.0575738271018404	2.8612829863571454e-18
shha	7-40957433-40957933	18	0.023715106555468	0.06672554843523139	1	0.043010441879763384	0.04575829144488689	0.00013132150660015088	unsupported	True	0.52	0.52	0.0564458591543119	1.243348444485911e-17
shha	7-40977180-40977680	19	0.11912167014643885	0.17007058293056823	0	0.050948912784129385	0.10019361509829898	0.000868168787340053	unsupported	True	0.155	0.20666666666666667	0.0536622967476819	4.132121815828073e-16
gata5	23-7391661-7392161	0	0.3638737364254581	0.451096640606024	2	0.08722290418056589	0.07087846235093487	0.0027887810778782266	core_concordant	True	0.005	0.011111111111111112	0.3396356251164074	0.0
gata5	23-7417531-7418031	1	0.4100328167056169	0.5105006842823457	4	0.10046786757672882	0.17010556630309742	0.00872452995603426	core_concordant	True	0.005	0.011111111111111112	0.281707975678347	0.0
gata5	23-7454422-7454922	2	0.29136571082681245	0.427950164009197	4	0.13658445318238455	0.21539632320825233	0.012590203537464022	regional_candidate	True	0.005	0.011111111111111112	0.2400499507083306	2.6000607115259995e-292
gata5	23-7415762-7416262	3	0.4582227614568686	0.6427056052583641	4	0.1844828438014955	0.3018341155316813	0.03578791503532404	core_concordant	True	0.005	0.011111111111111112	0.2269118213861462	1.275274140739809e-260
gata5	23-7419989-7420489	4	0.3606867531780898	0.4615046089140645	4	0.10081785573597468	0.13027039139592206	0.006061208405992841	core_concordant	True	0.005	0.011111111111111112	0.2237959725510561	2.1446875864698036e-253
gata5	23-7422599-7423099	5	0.30315968071191496	0.4073282732815737	4	0.10416859256965877	0.193661914513568	0.008217232468631694	regional_candidate	True	0.005	0.011111111111111112	0.2213534482982081	8.290784934325916e-248
gata5	23-7343127-7343627	6	0.23393636039729293	0.36228402827969886	4	0.12834766788240592	0.2080852726783128	0.009675613544717254	regional_candidate	True	0.01	0.02	0.2037591064881689	1.530551635352449e-209
gata5	23-7374365-7374865	7	0.18911662614867678	0.24159189754843471	4	0.05247527139975794	0.04348287383806915	0.0005512584984076881	unsupported	True	0.035	0.05384615384615385	0.1950463142069327	7.289319477011842e-192
gata5	23-7302529-7303029	8	0.06706821481973167	0.14778127442750305	2	0.08071305960777138	0.0898375612757989	0.0010715715436435418	unsupported	True	0.25	0.29411764705882354	0.1883624559206642	7.255675643836619e-179
gata5	23-7478644-7479144	9	0.046976639170646595	0.09368713863069399	2	0.04671049946004739	0.05400604701082352	0.00023633980684053944	unsupported	True	0.295	0.295	0.1865104279888838	2.3787714860768542e-175
gata5	23-7419090-7419590	10	0.13258270446504056	0.2723808437873136	5	0.13979813932227303	0.18964801660156946	0.007221480736402314	regional_candidate	True	0.03	0.049999999999999996	0.1828399334178911	1.7152377172423902e-168
gata5	23-7408058-7408558	11	0.40097356664345	0.5447891976688639	5	0.1438156310254139	0.35451882096038767	0.027776266800807147	core_concordant	True	0.005	0.011111111111111112	0.1788436678111739	3.4339913652487558e-161
gata5	23-7352666-7353166	12	0.2527915653464325	0.4019546650628831	5	0.1491630997164506	0.2600888035202944	0.015594093359671326	regional_candidate	True	0.005	0.011111111111111112	0.1686504131949183	2.4266531233659213e-143
gata5	23-7388357-7388857	13	0.09661208775637874	0.17619550990501417	5	0.07958342214863544	0.13383319744471234	0.0018766414347549613	unsupported	True	0.105	0.13125	0.1668912298080053	2.256887161153431e-140
gata5	23-7368809-7369309	14	0.2990494314579644	0.5607327142049618	4	0.2616832827469974	0.4349848652722867	0.06382723338275484	regional_candidate	True	0.005	0.011111111111111112	0.1610414527756519	9.750912198074788e-131
gata5	23-7459071-7459571	15	0.18364442425269062	0.24852559920401598	5	0.06488117495132537	0.11047754572269075	0.001781409866464941	unsupported	True	0.025	0.045454545454545456	0.1596045332408138	1.9982147249650432e-128
gata5	23-7397811-7398311	16	0.06626223762171697	0.1384113236933791	4	0.07214908607166214	0.06642279420837287	0.0006633146623029418	unsupported	True	0.28	0.2947368421052632	0.1542288886504313	5.703187246676524e-120
gata5	23-7332203-7332703	17	0.13470845987687244	0.20640606043512177	4	0.07169760055824934	0.10057613829440239	0.0014884080938835453	unsupported	True	0.05	0.07142857142857142	0.1529910735607323	4.5730537723406255e-118
gata5	23-7393080-7393580	18	0.1733206092573867	0.2497149385839587	4	0.076394329326572	0.12264024542566257	0.0023395840785269888	unsupported	True	0.065	0.08666666666666667	0.1467927444970382	9.001715092411732e-109
gata5	23-7440702-7441202	19	0.08456079505037434	0.12519495999755015	1	0.04063416494717581	0.06471826592845667	0.00032923428708176404	unsupported	True	0.275	0.2947368421052632	0.1467624535449376	9.971552649463085e-109
sp8b	16-19446427-19446927	0	0.3946066144211088	0.5288539971742398	2	0.13424738275313097	0.25023145552325987	0.017765748953909127	core_concordant	True	0.005	0.04	0.3982113307090327	0.0
sp8b	16-19444028-19444528	1	0.39090016271867845	0.5488294208925997	1	0.15792925817392123	0.2165431414332718	0.018769141682164453	core_concordant	True	0.005	0.04	0.3726351548833089	0.0
sp8b	16-19442324-19442824	2	0.3477486112137368	0.48665205404273054	1	0.13890344282899375	0.1530568499290219	0.010346282723613395	regional_candidate	True	0.01	0.04	0.3621365293085757	0.0
sp8b	16-19445891-19446391	3	0.32435797949248996	0.42828216616926496	1	0.103924186676775	0.13321061750110685	0.005929054827907398	regional_candidate	True	0.01	0.04	0.3369235994505387	0.0
sp8b	16-19483333-19483833	4	0.280297895135968	0.3236237896315708	1	0.04332589449560281	0.0703757250875865	0.0009867584620847593	unsupported	True	0.045	0.09999999999999999	0.3016016243287169	0.0
sp8b	16-19482748-19483248	5	0.2378503500872796	0.28076100345367966	4	0.04291065336640007	0.02215462395834983	0.0002669108916475565	unsupported	True	0.07	0.1272727272727273	0.2586372393083233	0.0
sp8b	16-19517742-19518242	6	0.24013526697552556	0.2851278732430955	2	0.04499260626756996	0.10049045322647182	0.0012891564645626467	unsupported	True	0.04	0.09999999999999999	0.2330601402860654	3.329307939277743e-275
sp8b	16-19462308-19462808	7	0.28146508601348813	0.39642295488850504	0	0.11495786887501691	0.19478980271705415	0.008876948825528018	regional_candidate	True	0.03	0.08571428571428572	0.229475433117555	1.195474790847034e-266
sp8b	16-19444757-19445257	8	0.21738939432909044	0.2594285580248235	0	0.04203916369573307	0.07835494149119954	0.0008545514987741038	unsupported	True	0.12	0.1846153846153846	0.2117251906843875	1.9402850796154057e-226
sp8b	16-19524553-19525053	9	0.25046728257966205	0.3959789487059219	0	0.14551166612625982	0.20909530548035155	0.012047978784136031	regional_candidate	True	0.01	0.04	0.2007513635317461	2.4087993285005877e-203
sp8b	16-19445297-19445797	10	0.16242439893261823	0.2175979174060148	0	0.05517351847339658	0.0948952257792521	0.0011392781761383481	unsupported	True	0.14	0.2	0.1862390282204177	7.734362940214602e-175
sp8b	16-19443105-19443605	11	0.13362800245252832	0.19542037252936806	1	0.06179237007683974	0.08181706283866273	0.000987980958858062	unsupported	True	0.245	0.31875	0.1707799131835823	5.593058520427244e-147
sp8b	16-19541274-19541774	12	0.1518741447993981	0.26202212022793797	0	0.11014797542853988	0.18226688459279777	0.005260442114256488	regional_candidate	True	0.085	0.1416666666666667	0.1553325615265478	1.1087955578065314e-121
sp8b	16-19533290-19533790	13	0.1643965741028828	0.40006580230294136	0	0.23566922820005856	0.3161985445452904	0.029812210253964744	regional_candidate	True	0.02	0.06666666666666667	0.1500578217499125	1.2835330837214695e-113
sp8b	16-19531782-19532282	14	0.15622610320141575	0.2928314758575129	0	0.13660537265609715	0.14191977662554486	0.0056771249859283906	regional_candidate	True	0.065	0.1272727272727273	0.1394887610688466	2.4770727358369943e-98
sp8b	16-19484069-19484569	15	0.07240058778907076	0.15529151385319873	3	0.08289092606412797	0.10889861710931177	0.0014017710291937232	unsupported	True	0.41	0.431578947368421	0.1326090251904368	5.287659082268629e-89
sp8b	16-19516829-19517329	16	0.026997573429289354	0.05765619400568976	0	0.030658620576400408	0.0806633688540346	0.00014258536024649608	unsupported	True	0.74	0.74	0.1314671739029618	1.6772167002278991e-87
sp8b	16-19457875-19458375	17	0.06098173732209331	0.14783960663410908	2	0.08685786931201578	0.12787114037403566	0.0016419975629778619	unsupported	True	0.305	0.3588235294117647	0.1251934953284839	1.7182787185968692e-79
sp8b	16-19495937-19496437	18	0.09287406174160548	0.13826714001376555	0	0.045393078272160076	0.061426638836211356	0.0003855363813214895	unsupported	True	0.375	0.4166666666666667	0.1168179277417733	2.0124814198105108e-69
sp8b	16-19456553-19457053	19	0.06956971784754253	0.18511828098849795	2	0.11554856314095542	0.16536524049723156	0.003537187527117506	unsupported	True	0.255	0.31875	0.1137519364992989	6.478007716379601e-66
zic2b	1-29847577-29848077	0	0.47526428529755765	0.5484160836146578	4	0.07315179831710011	0.17154716507084455	0.006882064450846083	core_concordant	True	0.005	0.028571428571428574	0.406066760805908	0.0
zic2b	1-29839211-29839711	1	0.3647277999852791	0.43034086704025504	4	0.06561306705497594	0.12893418707996457	0.0036405836647955144	core_concordant	True	0.005	0.028571428571428574	0.3894648643851607	0.0
zic2b	1-29857686-29858186	2	0.2460866405946487	0.31587309378092143	2	0.06978645318627275	0.05358473141524228	0.0011812037544013433	unsupported	True	0.01	0.028571428571428574	0.3656861389207192	0.0
zic2b	1-29885991-29886491	3	0.43220501515667	0.5081871992633216	4	0.07598218410665158	0.18823838524664677	0.00726848139784233	core_concordant	True	0.005	0.028571428571428574	0.3514888620308478	0.0
zic2b	1-29775386-29775886	4	0.2824643949182313	0.373166772435038	0	0.09070237751680671	0.17536257046551884	0.005935516820960279	regional_candidate	True	0.01	0.028571428571428574	0.2740652978747405	0.0
zic2b	1-29912960-29913460	5	0.11137922702755423	0.27653054594256754	2	0.1651513189150133	0.13300575299738324	0.006074290858748441	regional_candidate	True	0.065	0.13	0.2605040066909229	0.0
zic2b	1-29880473-29880973	6	0.19461085443369278	0.34109372475979405	2	0.14648287032610127	0.19781072385436083	0.009883491728149044	regional_candidate	True	0.01	0.028571428571428574	0.2477141642754246	0.0
zic2b	1-29870393-29870893	7	0.13424395484711482	0.19923911963471874	2	0.06499516478760392	0.08961545813573979	0.0011604824917428288	unsupported	True	0.155	0.23846153846153847	0.2391357028552131	4.8385589561563775e-290
zic2b	1-29844364-29844864	8	0.2853180840691325	0.40151451292752033	4	0.11619642885838782	0.21529610880458266	0.010044543619233532	regional_candidate	True	0.01	0.028571428571428574	0.2353389306346628	1.0164164502873876e-280
zic2b	1-29849859-29850359	9	0.24821435975890338	0.38842500200522406	4	0.14021064224632068	0.265564180083622	0.014462975525360576	regional_candidate	True	0.015	0.0375	0.2327572095971931	1.7824887257683962e-274
zic2b	1-29871184-29871684	10	0.08821439244844018	0.20969524151322044	1	0.12148084906478027	0.029764961273758217	0.0007582313133493172	unsupported	True	0.11	0.18333333333333335	0.2322265315280394	3.349529562995791e-273
zic2b	1-29855006-29855506	11	0.20581817386727871	0.27189768462268826	0	0.06607951075540955	0.08582146528652265	0.0015419427646150429	unsupported	True	0.04	0.08888888888888889	0.2285594186127189	1.7380827226709507e-264
zic2b	1-29834680-29835180	12	0.11181338053709809	0.1578454762955012	4	0.0460320957584031	0.06955967467881269	0.0005054176802653178	unsupported	True	0.25	0.3125	0.1983515032648777	1.798177186658531e-198
zic2b	1-29837640-29838140	13	0.14876024423646095	0.24882648238415542	0	0.10006623814769447	0.1299089898626164	0.00323462083243577	unsupported	True	0.095	0.17272727272727273	0.1926920288678799	3.137396433276837e-187
zic2b	1-29873107-29873607	14	0.06905312695139802	0.12978990600509463	2	0.06073677905369661	0.07502150377678538	0.0005913960780529943	unsupported	True	0.375	0.39473684210526316	0.1760028111310632	4.1874967630639597e-156
zic2b	1-29740483-29740983	15	0.09750746752901118	0.13425381457204105	3	0.03674634704302987	0.04624690554867583	0.00022815158240078624	unsupported	True	0.34	0.39473684210526316	0.1570377186255507	2.3761586597132727e-124
zic2b	1-29856547-29857047	16	0.08476521812654732	0.19402082198433462	2	0.1092556038577873	0.12672055936631926	0.0026862049384854605	unsupported	True	0.19	0.2714285714285714	0.1394859242424823	2.4996902169538223e-98
zic2b	1-29814803-29815303	17	0.03721683482684885	0.13701184895898733	3	0.09979501413213848	0.1250657365298633	0.0017100362474988084	unsupported	True	0.36	0.39473684210526316	0.1387788663999924	2.394213812912294e-97
zic2b	1-29926705-29927205	18	0.05821439897013619	0.1146623192401608	2	0.05644792027002462	0.035871264585987064	0.00023217494689981374	unsupported	True	0.46	0.4600000000000001	0.1384385229657961	7.07395726954636e-97
zic2b	1-29853534-29854034	19	0.09999054381195142	0.15767073833799583	3	0.05768019452604441	0.0609224423041507	0.0005540578635372317	unsupported	True	0.21	0.28	0.1347749280817172	6.897830032992204e-92
fn1a	9-15469944-15470444	0	0.3517861619849916	0.5029421106809531	5	0.1511559486959615	0.08313198378596176	0.006319917188660896	core_concordant	True	0.005	0.03333333333333333	0.3756666033036035	0.0
fn1a	9-15403379-15403879	1	0.3092925761103239	0.38681828001146135	1	0.07752570390113744	0.2753906692955068	0.00825851437717757	regional_candidate	True	0.01	0.04	0.3070141121098441	0.0
fn1a	9-15472374-15472874	2	0.257517846930548	0.35764909559119723	4	0.10013124866064921	0.08128072960327942	0.0029108133390260515	unsupported	True	0.015	0.049999999999999996	0.295166102402017	0.0
fn1a	9-15461599-15462099	3	0.23739111805883442	0.350022678627983	5	0.11263156056914855	0.03669218885767578	0.0014465381960399415	unsupported	True	0.01	0.04	0.2745835036753148	0.0
fn1a	9-15393146-15393646	4	0.20157517794378638	0.23072869277038774	1	0.029153514826601362	0.09899601430194502	0.0006659018741881008	unsupported	True	0.14	0.15555555555555556	0.2702635735680144	0.0
fn1a	9-15505590-15506090	5	0.21873272650593914	0.2874103069391026	3	0.06867758043316344	0.07727445173276107	0.0015252929295317722	unsupported	True	0.04	0.08888888888888889	0.25543812372325	0.0
fn1a	9-15360694-15361194	6	0.20183721510044547	0.2438226842993119	1	0.04198546919886642	0.09273153260086506	0.0009492936081555697	unsupported	True	0.12	0.1411764705882353	0.2528782775726043	0.0
fn1a	9-15500365-15500865	7	0.23434432902467742	0.3027540368652784	4	0.06840970784060099	0.07994140488238954	0.0016556916348107302	unsupported	True	0.025	0.0625	0.2479465193491513	0.0
fn1a	9-15421880-15422380	8	0.20982731893261689	0.24758065210084323	3	0.03775333316822635	0.04977985836169557	0.00046529207948014297	unsupported	True	0.12	0.1411764705882353	0.2424330471574701	2.8378083538923083e-298
fn1a	9-15452765-15453265	9	0.15844077076474117	0.2687385507220361	5	0.11029777995729495	0.05741137749838243	0.001701745885078239	unsupported	True	0.075	0.11999999999999998	0.2316289568476878	9.029483761618727e-272
fn1a	9-15359916-15360416	10	0.1744317733637226	0.27445463996144204	3	0.10002286659771945	0.050906409725617635	0.0013974695159755125	unsupported	True	0.07	0.11999999999999998	0.2307240387580158	1.3012674697052429e-269
fn1a	9-15463274-15463774	11	0.1807779717081294	0.36820560309746103	0	0.18742763138933163	0.191755327864793	0.013233400288225484	regional_candidate	True	0.025	0.0625	0.2219540996683341	3.55534581557999e-249
fn1a	9-15460705-15461205	12	0.14196010779751217	0.24727667701215092	5	0.10531656921463875	0.09556586800690733	0.0024887579927138407	unsupported	True	0.09	0.11999999999999998	0.2187818108561249	5.348685952486807e-242
fn1a	9-15473371-15473871	13	0.2488643715562069	0.43002829892973626	5	0.18116392737352938	0.3268337824537404	0.025462186993438312	regional_candidate	True	0.005	0.03333333333333333	0.2167983627822479	1.4393642803426264e-237
fn1a	9-15454004-15454504	14	0.1387443985599029	0.12786746873117044	5	-0.010876929828732451	0.04058642508134355	0.0	unsupported	True	0.445	0.445	0.2073781225130013	3.943473934466204e-217
fn1a	9-15442435-15442935	15	0.20738182161117172	0.38949610812537866	5	0.18211428651420694	0.26050126119755534	0.018478085379338538	regional_candidate	True	0.005	0.03333333333333333	0.2009408384514645	9.871053549859029e-204
fn1a	9-15444340-15444840	16	0.10843884708945943	0.14644214977750458	3	0.03800330268804515	0.036950894018376604	0.0002056422689386091	unsupported	True	0.245	0.2578947368421053	0.197266210268531	2.7402744024091368e-196
fn1a	9-15432872-15433372	17	0.16359665650983746	0.26430446306811245	0	0.10070780655827499	0.06391617032021862	0.0017012901168979445	unsupported	True	0.055	0.11000000000000001	0.1855087818873536	1.82928344451709e-173
fn1a	9-15384964-15385464	18	0.16791731300598411	0.258368140995671	3	0.0904508279896869	0.09870753963961124	0.0023067569304129217	unsupported	True	0.09	0.11999999999999998	0.1843234916671873	3.019692600554791e-171
fn1a	9-15412092-15412592	19	0.18747427323922813	0.27122351948494733	1	0.0837492462457192	0.1542504730086826	0.003503763295041687	unsupported	True	0.085	0.11999999999999998	0.1818594071099775	1.1008601733973923e-166
fezf2	11-20061606-20062106	0	0.47809244100041626	0.5527157234605904	3	0.07462328246017413	0.14180997485107122	0.005849017865406985	core_concordant	True	0.005	0.014285714285714287	0.2572568247354106	0.0
fezf2	11-20019724-20020224	1	0.4968287914342691	0.5553627013529511	0	0.05853390991868196	0.14311106060194634	0.004652190005753905	core_concordant	True	0.005	0.014285714285714287	0.250103382524771	0.0
fezf2	11-20017781-20018281	2	0.45560792982836795	0.5545572681027233	0	0.09894933827435537	0.17089164529923867	0.009377350020503297	core_concordant	True	0.005	0.014285714285714287	0.2450310582366483	7.548786073394286e-305
fezf2	11-20029935-20030435	3	0.5925489472618485	0.7346503253569759	0	0.14210137809512746	0.27530249735331125	0.02874015566195041	core_concordant	True	0.005	0.014285714285714287	0.2351703085419835	2.613558363807871e-280
fezf2	11-20063699-20064199	4	0.3582544852050377	0.3625925372849603	0	0.004338052079922605	0.07399219555493641	0.00011638567701421024	core_concordant	True	0.005	0.014285714285714287	0.2332743042495796	1.0152312191616436e-275
fezf2	11-20030808-20031308	5	0.41854642484965493	0.4452321486067149	0	0.026685723757059965	0.1422663637165527	0.0016903153402644886	core_concordant	True	0.005	0.014285714285714287	0.2288306189027118	3.9885902357060807e-265
fezf2	11-20000375-20000875	6	0.25294064540565414	0.2672118851315635	4	0.01427123972590938	0.09720626906362145	0.0003706907481240701	unsupported	True	0.02	0.03076923076923077	0.2042417838683625	1.5172934379377032e-210
fezf2	11-19989181-19989681	7	0.37664132930076855	0.5412282102997473	0	0.16458688099897878	0.31258979810973875	0.02784520633207058	core_concordant	True	0.005	0.014285714285714287	0.1950226970195772	8.118444797520512e-192
fezf2	11-19973203-19973703	8	0.26299193863284615	0.3537699177617097	0	0.09077797912886354	0.14210320605245327	0.004563575998611895	unsupported	True	0.01	0.022222222222222223	0.1929539318529504	9.639701770132736e-188
fezf2	11-20067444-20067944	9	0.20124712140296017	0.24617430394611742	3	0.04492718254315725	0.13442148506287194	0.0014866905875577053	unsupported	True	0.065	0.08125	0.1763834969286332	8.81875546378834e-157
