cell	x	y	z	x_standardized	y_standardized	z_standardized	domain
E1_14568.0	622.3067020305512	57.059744215610976	82.98788941407949	-1.2562873525815499	1.4095930037207522	-0.36777255271503695	2
E1_14569.0	884.1949325799734	-94.68839367785364	89.07403764617436	1.149447607286302	1.0789673332211216	-0.2897727485246626	1
E1_14570.0	728.1801898035985	-5.905342661746772	77.50387828423416	-0.2837214975814519	1.2724059887373516	-0.4380553946691731	2
E1_14571.0	750.7705426984804	-22.09425922697335	94.39555427465162	-0.07620395622056456	1.237133915759439	-0.22157242884986958	2
E1_14573.0	609.0057421971906	59.990012086558295	87.69948206830767	-1.378471476716426	1.4159774100997988	-0.30738899148059284	2
E1_14574.0	728.7148024091877	-13.1311002310415	96.47230919046719	-0.2788104856106061	1.2566626592021115	-0.19495683050956175	2
E1_14575.0	543.4491846413023	93.9931930303278	86.5546104368025	-1.98068144250955	1.490062829892869	-0.3220616152280069	2
E1_14577.0	742.4249246202689	-28.031655055313763	90.58622949988428	-0.15286774951260268	1.224197641851782	-0.27039256519858973	2
E1_14578.0	725.9988588117055	-18.090915907300996	81.79864305338945	-0.3037594512353098	1.2458563164931873	-0.38301388101176975	2
E1_14579.0	839.3897128455837	-83.9593373973754	94.41304687052336	0.7378617820147815	1.1023435767507246	-0.22134824452166307	1
E1_14580.0	777.6770550471368	-43.068325081771945	88.65985349805337	0.17096231493824288	1.191436059544461	-0.2950809140868863	1
E1_14581.0	893.4478604146323	-120.51643829508635	74.47623258603734	1.2344460508065516	1.0226937295525083	-0.4768575668495729	1
E1_14582.0	699.8957382887613	-6.827881562404059	79.02498639004615	-0.5435456740523757	1.2703959802665659	-0.418560941053986	2
E1_14583.0	916.7736294219147	-130.87728211361582	83.10995721465608	1.4487192079045053	1.0001197396374018	-0.36620813722927636	1
E1_14584.0	596.8083905165357	45.68201541339488	78.6956980218503	-1.4905177313128755	1.3848034460614904	-0.4227810860885744	2
E1_14585.0	717.7898026448761	-21.4574667878087	85.11166247943684	-0.3791687713358306	1.2385213458135442	-0.3405543718680604	2
E1_14586.0	815.0825917115102	-81.47780860980049	84.41127016884096	0.5145738130850435	1.1077502797959513	-0.3495305684705081	1
E1_14587.0	672.5741800657842	-5.050804818260531	87.99366670813266	-0.7945246036407261	1.2742678379263563	-0.30361873426254493	2
E1_14588.0	919.2189641781798	-153.98181978660887	78.51962416298797	1.4711823300516331	0.9497800559631265	-0.4250376408076793	1
E1_14589.0	891.6356953724658	-137.8272247652132	80.40104606936875	1.2177992973963496	0.9849773498788429	-0.400925421600907	1
E1_14590.0	858.684817702683	-115.00515338224966	85.78314467467096	0.9151088015225161	1.0347016019054487	-0.33194868601417576	1
E1_14591.0	756.7949057224935	-61.16283273252657	71.62287670507646	-0.020863474873242863	1.1520121245463824	-0.5134260485087512	1
E1_14592.0	902.4442337445464	-144.85453897228922	78.8772434571676	1.3170877555765292	0.9696663845926841	-0.4204544078897539	1
E1_14593.0	728.7442584301416	-44.000543779474924	81.07970319362713	-0.27853989926451933	1.1894049609342314	-0.39222778217677884	2
E1_14594.0	710.956331970866	-36.32591930616263	89.75907763391699	-0.4419418072344231	1.2061262722962407	-0.2809933066069114	2
E1_14595.0	783.6175503110985	-77.86624069490995	75.31768260580785	0.22553237753884164	1.1156190884679493	-0.4660735809400653	1
E1_14597.0	703.7982169152401	-32.91647099830777	86.11778052511664	-0.5076970632073557	1.2135547069938035	-0.32766000788566785	2
E1_14598.0	599.876406258892	19.813320712518703	84.18410382520261	-1.462334591072755	1.3284412748404373	-0.3524419221948546	2
E1_14599.0	984.5817481645311	-191.39602145159768	94.39235163331945	2.0716122698788877	0.8682627755311269	-0.22161347375828697	1
E1_14600.0	617.961761091929	13.034152005571741	90.17097330746783	-1.2962004723604537	1.3136709637823998	-0.27571447003267147	2
E1_14601.0	927.0905605204637	-162.01469366652822	92.1491330580159	1.5434917059669684	0.9322781982833185	-0.25036246293130643	1
E1_14602.0	622.6620800567575	-1.4643456176191876	78.25887987282181	-1.253022809765632	1.2820819402566537	-0.4283793279965433	2
E1_14603.0	613.1315892005894	4.511724718003165	87.99237513819747	-1.3405709786515867	1.295102477372274	-0.30363528696520703	2
E1_14604.0	921.7642978366623	-174.35952017171388	79.91356756903629	1.4945640534452092	0.9053815483663089	-0.40717292431082064	1
E1_14605.0	756.2051156174554	-86.42664463371909	75.97941956652232	-0.026281353606080908	1.0969678593240144	-0.4575927895769708	1
E1_14606.0	586.1028669550096	10.723145608949721	96.11796931361829	-1.5888598837708952	1.3086357913577567	-0.19949803456129778	2
E1_14607.0	940.2925529599227	-197.06199300049195	77.75593290170245	1.6647667044076633	0.8559178751693169	-0.43482507393788866	1
E1_14608.0	722.2104608682512	-69.18477028880477	81.71733793835183	-0.33856010399980924	1.1345340946998963	-0.3840558837384151	2
E1_14609.0	585.7556129240108	8.718121701698237	80.5331065575199	-1.592049798646322	1.304267287184294	-0.39923294027704515	2
E1_14610.0	855.5521643847652	-148.52073719578078	68.33141561939463	0.8863318931893311	0.96167854854637	-0.555609266924227	1
E1_14611.0	818.6005543106323	-125.27572750471103	83.76822969997346	0.5468902161340097	1.0123242897170188	-0.3577717464282929	1
E1_14612.0	995.5011760713172	-231.82175017981	87.29016188328222	2.1719193718895475	0.7801840428906981	-0.31263482070880466	1
E1_14613.0	961.2210369551406	-213.40407945080602	77.45917456557406	1.8570181297531374	0.8203120788478406	-0.4386283155329276	1
E1_14614.0	835.1867215795767	-142.10378056187568	75.03121477786148	0.6992526280125579	0.9756596795118215	-0.46974493984138593	1
E1_14615.0	971.99892946769	-220.6562291578635	78.44082899463734	1.9560250715952412	0.8045112466745791	-0.42604747616957306	1
E1_14616.0	627.2043922605195	-30.247871223918764	74.98747826781249	-1.211296615181403	1.2193689963943228	-0.47030546500273535	2
E1_14617.0	828.0483069818607	-144.99694943295236	74.48614722366148	0.6336783426782063	0.9693561036581267	-0.47673050129615396	1
E1_14618.0	785.4997286980679	-119.88153460356023	88.85113157298738	0.2428222814674773	1.0240770444427436	-0.2926295028129894	1
E1_14619.0	863.6531239300775	-167.85426215388634	81.59377029064275	0.9607482254763798	0.9195550685410824	-0.3856395211981054	1
E1_14621.0	770.7062620987999	-115.23538050990891	56.17575602280819	0.10692782106796693	1.0341999878526753	-0.7113956579520765	1
E1_14622.0	681.89832516475	-60.86063883584177	83.56989200445676	-0.7088719502610648	1.1526705382910205	-0.3603136334845909	2
E1_14623.0	983.0679360422805	-240.35529750302476	76.8111633257911	2.057706220196817	0.7615913283793742	-0.4469331986689788	1
E1_14624.0	713.3366516449358	-83.27158594582966	79.77897927269399	-0.4200759209990722	1.1038420352356917	-0.4088978019116743	2
E1_14625.0	751.9721530225429	-111.08474365495289	94.07216831282221	-0.06516582763162174	1.043243308661882	-0.22571692890781953	1
E1_14626.0	699.9956510061729	-81.10029449572767	81.71236587376879	-0.542627864509319	1.1085727996556416	-0.38411960549626745	2
E1_14627.0	672.8502881562235	-66.9102647315749	78.3248683489395	-0.7919882434366847	1.1394897398587331	-0.427533622630897	2
E1_14628.0	779.3613067531286	-135.5648035681918	98.78152253174115	0.1864340419487348	0.989906665886285	-0.16536205536042417	1
E1_14629.0	797.2491793128233	-143.16298745662698	85.84075847092943	0.3507540661217854	0.9733519016725913	-0.3312103101719433	1
E1_14630.0	874.136618816279	-195.6380147248492	99.6919940144735	1.0570507973652348	0.8590204092675727	-0.15369349346120162	1
E1_14631.0	640.0857725835406	-62.32617728900709	77.82708931628868	-1.092966795970236	1.149477453746807	-0.43391313650341307	2
E1_14632.0	719.6551470195568	-108.52331750590389	73.20019382088883	-0.36203350655150734	1.0488240904080088	-0.4932112227293365	2
E1_14633.0	756.5375290401762	-130.78444000601417	76.41866830766627	-0.023227766239855514	1.0003220220805507	-0.4519633973088987	1
E1_14634.0	788.7629215481552	-152.23251894155186	76.20356233154213	0.27279834073434983	0.9535913960746513	-0.4547201859012933	1
E1_14635.0	760.9974087372841	-138.34350848236733	70.05694374224674	0.017741193997983667	0.9838524817089813	-0.5334949754914792	1
E1_14636.0	778.2928660323282	-150.22829360435236	73.89143525318758	0.17661922442454378	0.9579581603403792	-0.4843523033748504	1
E1_14637.0	897.3100545312354	-218.90601178411788	91.83783125700029	1.2699246035792955	0.8083245836996502	-0.25435209292343874	1
E1_14638.0	994.4246077780663	-282.58651342700335	74.19305190565919	2.162029893563906	0.6695788379810889	-0.48048679781432546	1
E1_14639.0	819.7578382219749	-178.5027425692644	80.71775137254512	0.5575211572731688	0.8963543820218959	-0.39686654056617615	1
E1_14640.0	799.0588208066551	-170.70494907407425	82.00138987249136	0.36737763793104655	0.9133440514738854	-0.3804154868243304	1
E1_14641.0	705.3275864583059	-117.00639769281725	82.48697970755296	-0.4936481012948957	1.0303413326382271	-0.3741921891642594	2
E1_14643.0	723.6185809588045	-130.7241028488241	77.6680926255312	-0.3256249532966655	1.0004534834172691	-0.4359508309980363	2
E1_14644.0	725.9027929258584	-136.22718377646515	72.23377053885292	-0.30464192334773815	0.988463485735766	-0.5055968603919725	2
E1_14645.0	730.2804801145099	-141.1896464844009	72.63789774726494	-0.264427992805651	0.9776513757295626	-0.5004175841203378	2
E1_14646.0	867.9797562770299	-221.4271532982051	110.9911656781421	1.0004931604576945	0.802831573274015	-0.00888381356679337	1
E1_14647.0	767.4734561258883	-162.32649669546305	79.38234164698785	0.07723089909790791	0.9315988483622158	-0.413981092025521	1
E1_14648.0	989.717150332518	-298.27088439979326	80.10111425313146	2.1187866560763458	0.6354060583922927	-0.404769334375427	1
E1_14649.0	686.1636655935024	-117.72696793367197	82.55789650010627	-0.6696900497852012	1.0287713692612008	-0.37328332271506626	2
E1_14650.0	921.6435851216728	-254.92372282742502	88.35242923468573	1.4934551727675949	0.7298499478400939	-0.29902084972953036	1
E1_14651.0	993.4033459679501	-306.5510602998611	78.57199873077106	2.1526484668590102	0.6173653842409118	-0.4243664106838231	1
E1_14652.0	763.1854382991644	-168.38560802330556	80.56039900170194	0.03784068147474669	0.9183973832687446	-0.3988831615301442	1
E1_14653.0	748.0309282141632	-158.45035409418102	76.4478670915013	-0.10137036529383744	0.9400441068299064	-0.45158918699806216	2
E1_14654.0	717.0146759713572	-146.76349352337485	72.14512607639395	-0.38628917278685576	0.9655071943240753	-0.5067329238677023	2
E1_14655.0	912.4282854109026	-264.98187808949996	77.17952742054618	1.4088023854569556	0.7079354494239909	-0.44221226086629056	1
E1_14656.0	783.0846077311276	-189.88078757077676	74.9686244087786	0.22063670661255186	0.8715641354342176	-0.47054709521889104	1
E1_14657.0	570.4716979742986	-70.7114963012109	67.5284212801434	-1.732449573164752	1.1312076959807542	-0.5659004065480175	2
E1_14658.0	564.7926705723829	-68.24863017553196	83.69009971752428	-1.7846177623581871	1.136573737208391	-0.35877305679735305	2
E1_14659.0	613.9191317667594	-98.26523228212415	74.22745319791117	-1.333336523403848	1.0711741920450755	-0.48004591238774313	2
E1_14660.0	677.9799668751147	-133.2602527303951	77.88843313023793	-0.7448664334911339	0.9949277730743148	-0.4331269569208817	2
E1_14661.0	831.7932446022056	-224.88940487218872	99.38816603189086	0.6680797639902185	0.7952880919240798	-0.15758733932976415	1
E1_14662.0	774.4375263692746	-192.0183294587095	79.14227293240748	0.14120363743877046	0.8669069038547766	-0.4170578019601817	1
E1_14664.0	915.1644236108382	-280.2935992730806	84.65779631300016	1.4339368609880072	0.6745745914055628	-0.3463711004064831	1
E1_14665.0	683.7627102533578	-153.5265682848799	85.55342747451891	-0.6917454975873019	0.9507719484179175	-0.3348927314017876	2
E1_14666.0	956.2004568585527	-315.6353026213161	76.89723613208686	1.8108985121138146	0.5975728269798746	-0.44583009342389435	1
E1_14667.0	719.8845256526657	-178.1167198502634	87.17777322209426	-0.35992640843732654	0.8971954402521286	-0.3140751887760251	2
E1_14668.0	889.8918210351497	-277.348487835791	84.44777770554933	1.2017798701387898	0.6809913386366464	-0.34906268950894925	1
E1_14669.0	693.3369490766582	-163.28605454324236	81.67172090165288	-0.6037954549182738	0.9295081837833336	-0.384640509645405	2
E1_14670.0	964.5100342191674	-321.01099960058355	88.6709248725623	1.8872312312903061	0.5858603707820863	-0.2949390238451632	1
E1_14671.0	673.9419361195477	-161.2116696159668	75.9356583862114	-0.7819602415531033	0.9340278102972108	-0.45815363091129646	2
E1_14672.0	661.1071020648681	-155.80222208297738	79.25793369324177	-0.8998624814692198	0.9458138014958826	-0.41557549880988875	2
E1_14674.0	626.3593358824887	-139.40337802580245	81.94250448256693	-1.2190593988216718	0.9815432601046518	-0.38117015935424975	2
E1_14676.0	868.9988248313778	-283.3468567841002	103.98337627654881	1.00985443966659	0.6679222177698637	-0.09869532986361435	1
E1_14677.0	698.7066849462719	-186.95254033344253	80.27662931457476	-0.5544684527857813	0.87794413929899	-0.4025199411791119	2
E1_14678.0	885.1699272554155	-295.57624639812724	83.91686774986634	1.1584040188496438	0.641277079338066	-0.35586680781280783	1
E1_14679.0	895.458529779559	-304.03847964559367	81.37420196943866	1.2529162874177633	0.6228397424441392	-0.38845349900594356	1
E1_14680.0	810.4951831838429	-253.15042832630223	78.93888318592151	0.4724333585596443	0.7337135648278599	-0.4196644358762891	1
E1_14681.0	595.4549502177747	-131.35064306109956	89.12768806413304	-1.5029505872529552	0.9990883907007839	-0.289085167161882	2
E1_14682.0	617.2852096644592	-143.3457530569823	74.75830117315127	-1.3024153504319043	0.9729536958033097	-0.47324258842247524	2
E1_14683.0	931.6817187886693	-332.8493770626384	78.70701212075839	1.585666606033828	0.5600671614527732	-0.4226360851017815	1
E1_14684.0	833.2042324446408	-272.327926373202	81.62424898457631	0.6810412581870878	0.6919300329949156	-0.3852489076165532	1
E1_14685.0	686.9736819966156	-190.11931702361863	77.2346400436109	-0.6622491473248362	0.8710444324488991	-0.4415059399481117	2
E1_14686.0	898.5199302407038	-317.4762218140365	85.50587148163655	1.2810386589351117	0.5935618707277713	-0.33550220688471166	1
E1_14688.0	612.6790315758708	-155.23829356364797	82.35310908832847	-1.3447282242706668	0.947042477164694	-0.37590786904719264	2
E1_14689.0	534.6047973195401	-105.65325589810061	64.3023483911873	-2.0619269865874075	1.055077320639548	-0.6072456127517513	2
E1_14691.0	902.3114221999513	-327.66250320479975	89.39660603748531	1.315867733679263	0.5713682137809993	-0.28563872641399873	1
E1_14692.0	661.4093700770499	-191.19190781509326	84.62985165955013	-0.8970858132599232	0.8687074940552827	-0.3467292378382624	2
E1_14693.0	634.8715888279651	-179.61339145220978	82.63545034596275	-1.1408648787578692	0.8939345234541994	-0.372289396086872	2
E1_14694.0	834.506001350558	-299.12861414085137	81.87538108990827	0.6929994548577207	0.6335372547635859	-0.38203040975964725	1
E1_14695.0	795.7552430550562	-280.5445079303403	77.92609726109215	0.3370305983829544	0.6740279168684499	-0.4326442551003546	1
E1_14696.0	769.4773462499346	-266.85823669237976	93.33904954463986	0.09563886083424984	0.7038472785259043	-0.23511254633050416	1
E1_14697.0	805.0804523117498	-293.70958979727544	83.60025201456664	0.42269302723608093	0.6453441117169573	-0.3599245409496276	1
E1_14698.0	682.0520263899685	-224.411171037597	88.20112551275403	-0.707460033390623	0.7963300578052592	-0.3009599514789278	2
E1_14699.0	890.2149898032404	-342.66244496283764	95.15560026601379	1.204748535060089	0.5386866542570964	-0.2118317133363529	1
E1_14700.0	834.3120825906794	-315.2209770056578	80.84880346096699	0.6912180951569226	0.5984755509696633	-0.395186982848252	1
E1_14701.0	638.6211852651334	-207.88193634789724	83.42050762560085	-1.106420661026636	0.8323436087983163	-0.36222813701876644	2
E1_14702.0	547.8907956124485	-150.1435426032478	73.74752088739692	-1.939880300858388	0.9581428140498394	-0.48619670346564314	2
E1_14703.0	697.0033414906262	-245.84588095518347	95.0663660827042	-0.5701155587718432	0.7496285599361884	-0.21297533464819202	2
E1_14704.0	621.4592694594063	-201.05054283713503	85.8346426437863	-1.264071964201006	0.8472277061671305	-0.33128869033973335	2
E1_14705.0	986.5143251385323	-419.7368012196134	82.96731965443863	2.089365140938563	0.37075865810854297	-0.3680361738368114	1
E1_14706.0	818.0328336487838	-317.15647816126415	108.34835619524127	0.5416750698069565	0.5942585215140899	-0.0427539419826068	1
E1_14707.0	488.12188809272976	-128.25591186970485	84.150317908704	-2.488924257632005	1.0058311263242639	-0.35287492099323864	2
E1_14708.0	673.1745811551883	-240.97576337913563	100.33205854818222	-0.7890092512031918	0.7602394702995385	-0.14549045495563118	2
E1_14709.0	725.4740233804404	-270.4683624881372	111.19852945473747	-0.3085806489749831	0.6959816119129257	-0.006226248658117414	2
E1_14710.0	712.5219142139805	-265.1480820987766	87.97760764914449	-0.42756019135612555	0.7075733276031261	-0.3038245464460133	2
E1_14711.0	785.5402398300298	-308.6701257898599	84.39667242125685	0.2431944213159163	0.6127484086510343	-0.34971765255222276	1
E1_14712.0	549.7823184659701	-176.77482105731525	86.8115643815122	-1.922504557601201	0.9001191412893869	-0.31876850493739517	2
E1_14713.0	552.71308202196	-184.64236337371187	93.88328090348122	-1.8955822314968176	0.8829775045638737	-0.2281377015181431	2
E1_14714.0	688.3561219211068	-258.01347574158314	83.1677915792047	-0.6495498975369082	0.7231180587829847	-0.36546693459367857	2
E1_14715.0	707.0450321139108	-270.2681051179027	82.15899415307987	-0.4778714509021159	0.6964179284847493	-0.37839563739630594	2
E1_14716.0	811.0727347205473	-336.3649223827752	82.90297236079536	0.47773881241704075	0.552407564802842	-0.3688608458810918	1
E1_14717.0	676.8558612821147	-256.73710707997867	103.85874904541849	-0.7551925948386278	0.7258989841399994	-0.10029254689715468	2
E1_14718.0	649.6974749719213	-259.7592625480193	87.89996872877019	-1.0046726087474573	0.719314374985345	-0.304819563385432	2
E1_14719.0	849.6421580430987	-374.8167831995538	79.511631234319	0.8320419052835755	0.4686294543035144	-0.4123241224429362	1
E1_14720.0	788.6017016711999	-345.70815238974876	78.92643687426794	0.27131735667713064	0.5320507305868162	-0.419823947251111	1
E1_14721.0	746.6599669788286	-320.0869116515276	103.69771624072642	-0.11396417054254471	0.5878737542871396	-0.10235633613711621	2
E1_14722.0	547.2582209624377	-219.0159544046428	82.11510087190328	-1.9456912032691784	0.8080850430164357	-0.3789581717294319	2
E1_14723.0	669.2266387773896	-286.1640550569697	82.61382562693716	-0.8252754972192453	0.6617841650673535	-0.37256653752105096	2
E1_14724.0	720.4999988825205	-316.73409774281834	95.3964139649526	-0.3542726016098186	0.5951787951398039	-0.20874545571539424	2
E1_14725.0	660.7283695225078	-283.7688284597197	78.34213423445411	-0.9033415615167812	0.6670028347044749	-0.4273123438125122	2
E1_14726.0	827.9636310780818	-381.0725476163933	88.56856533343326	0.6329005002316328	0.4549995255708313	-0.29625085913155647	1
E1_14727.0	565.606764611534	-233.95417366281293	98.16888526754126	-1.777139402271149	0.7755379631849163	-0.17321358720372107	2
E1_14728.0	836.3608616417578	-392.61735842665064	86.57211700379453	0.7100384116632571	0.42984593312535124	-0.32183725184654627	1
E1_14729.0	746.813870584708	-341.1508681330923	87.30791441262285	-0.1125503945804218	0.5419800462537556	-0.3124073050848587	1
E1_14730.0	647.1700349384256	-286.1266154325842	82.73596962847894	-1.0278899592744135	0.6618657377382775	-0.3710011454471204	2
E1_14731.0	603.7679871382205	-263.14157442597326	85.83551072782542	-1.4265860881678596	0.7119450645739548	-0.33127756501342015	2
E1_14732.0	635.3140805187219	-288.15068460740514	86.01954414896379	-1.1368000999487131	0.6574557381339816	-0.32891900089932585	2
E1_14733.0	682.0888571233966	-317.4737496081809	83.54173061353941	-0.7071217021001351	0.5935672571182071	-0.3606745486140808	2
E1_14734.0	881.3775967752107	-434.74296547878953	90.60708835042175	1.123567241356967	0.3380635411292435	-0.2701252391007831	1
E1_14735.0	701.0739439210137	-331.45797841707343	81.11793583047267	-0.5327225436143403	0.563098711734103	-0.39173779440883255	2
E1_14736.0	859.0003443912049	-427.5045728240642	87.67777507273522	0.9180072654349876	0.3538343997244792	-0.30766718736732535	1
E1_14737.0	721.3847102291046	-351.2808107511223	82.29500910842592	-0.34614554293519223	0.5199091390472349	-0.3766524757973151	2
E1_14738.0	748.9140131203401	-371.11056219266425	115.66816747059913	-0.0932582472850806	0.4767044911536071	0.051056432726568964	1
E1_14739.0	770.9602408211913	-381.8660891005311	105.5441081040321	0.10926089838968406	0.4532705739744267	-0.07869306039942157	1
E1_14740.0	748.4392715228048	-374.1022384302713	89.21263709301525	-0.09761927739207739	0.47018628950904345	-0.2879964641979889	1
E1_14741.0	760.5198998898792	-387.7579934967123	83.03959366775767	0.013354743620132758	0.4404334158481455	-0.36710991330684106	1
E1_14742.0	653.7760752307054	-326.8975352668513	78.55504982078146	-0.9672061246320852	0.5730349099323054	-0.42458362715802217	2
E1_14743.0	639.1655387068172	-318.86803561153187	80.90138610964249	-1.1014201686317096	0.5905294159220945	-0.39451308596896284	2
E1_14744.0	600.7201755733902	-298.52558933766045	85.9666373352713	-1.4545836305439312	0.6348511125983547	-0.32959705226300917	2
E1_14745.0	856.8377920933601	-444.5056944033863	91.47406985570836	0.8981418149924337	0.3167927114412572	-0.25901404281206647	1
E1_14746.0	821.4657586258903	-429.32374332721804	87.2682173272372	0.5732103076246411	0.34987082906254036	-0.31291606115995413	1
E1_14747.0	530.1207956354439	-263.3862316686583	84.10599433658041	-2.103117534130937	0.7114120104882294	-0.35344296991594254	2
E1_14748.0	547.5382073763121	-267.49085943860587	97.28482622522205	-1.9431192163466173	0.7024689333116049	-0.18454364844508078	2
E1_14749.0	680.3220774220858	-353.9632113856077	94.58389761535756	-0.7233515406267121	0.5140647806212488	-0.21915862899889754	2
E1_14750.0	839.7469675621841	-448.52269800823683	84.9701050430126	0.7411435643213021	0.3080405479637353	-0.34236856565725476	1
E1_14751.0	694.2917979101247	-361.88403106352655	87.63529994343295	-0.5950241053420054	0.49680706429423105	-0.30821154672930506	2
E1_14752.0	847.8835102358024	-453.10103518145684	90.58998875432053	0.8158867672568243	0.29806536264230515	-0.27034438676146544	1
E1_14753.0	440.92332388886973	-219.71666967150924	103.68916265773399	-2.92249561638524	0.8065583392416605	-0.10246595847510293	2
E1_14754.0	593.2911507348351	-307.0358494021027	91.86244541581405	-1.5228274944791063	0.6163091358796168	-0.2540366389623177	2
E1_14755.0	533.4452618347104	-279.82410335217594	79.08180059029159	-2.0725786109357407	0.6755975193030695	-0.4178328127985801	2
E1_14756.0	711.9897731730715	-388.7666526597883	82.91450790053584	-0.43244849925377127	0.43823577034997324	-0.3687130069184713	2
E1_14757.0	587.8841990484524	-322.2163146039054	82.16582310482578	-1.5724963653212904	0.5832342556503387	-0.37830811785542506	2
E1_14758.0	868.0110204898175	-484.75547590070767	112.80048597100605	1.0007803570588483	0.22909732894926144	0.014304354578181838	1
E1_14760.0	686.0239501344836	-382.3276856115509	81.47582040828975	-0.6709734918226322	0.45226485714603726	-0.387151161627646	2
E1_14761.0	693.5903719254441	-388.1030423931106	86.06371958437983	-0.6014674839144822	0.43968163052602877	-0.32835285049005636	2
E1_14762.0	829.2579776642166	-467.9629238678177	95.55794286709121	0.6447905146317356	0.2656845902649292	-0.20667530851269272	1
E1_14763.0	737.020537227303	-419.51708212928236	97.12719401555778	-0.20251306446490547	0.37123737746925944	-0.18656385581089402	2
E1_14764.0	674.1025491010921	-388.17068218429733	81.83448463472925	-0.7804848325058948	0.4395342583630223	-0.3825545369045009	2
E1_14765.0	811.1206820769808	-467.88967481894787	91.00406038935837	0.4781792622660596	0.26584418376131236	-0.2650376631618953	1
E1_14766.0	539.8143627990655	-311.25224909500446	88.42070984867608	-2.0140713278068585	0.6071225323738869	-0.2981457684271788	2
E1_14767.0	729.3643652634892	-424.68875409746096	86.09721657783649	-0.2728435276303017	0.3599694467004244	-0.32792355451648675	2
E1_14768.0	736.0012722560159	-428.58657019450953	85.5672829134083	-0.21187614798205953	0.351476966473249	-0.33471516071518403	2
E1_14769.0	788.2024050629979	-459.9139730036753	90.15814249594652	0.26764937279067286	0.283221476141868	-0.2758789091406426	1
E1_14770.0	627.6854588974018	-369.396719461958	96.51308736904771	-1.2068774825462874	0.4804385758668474	-0.19443421919231713	2
E1_14771.0	727.2930364404334	-431.5677440296539	80.83031068597245	-0.2918709888970911	0.344981647243615	-0.3954239854274702	2
E1_14772.0	734.3894586531401	-436.39518656725	85.76078481085253	-0.22668245036950943	0.3344637163619084	-0.332235249031219	2
E1_14773.0	702.3111946617987	-416.70180492698205	114.58746349084433	-0.5213570181190385	0.3773712445833741	0.03720617874095116	2
E1_14774.0	664.4649626427439	-396.740325606106	85.92508083093226	-0.8690167937282676	0.42086289842668223	-0.3301296385684475	2
E1_14775.0	840.3019363676572	-501.05181343871715	95.42749936878792	0.7462415706508029	0.19359120940151883	-0.20834706656681135	1
E1_14776.0	788.5769330283324	-471.1400483402825	92.91940833361478	0.2710898291172639	0.2587623378831114	-0.24049064936742304	1
E1_14777.0	686.1852039005578	-413.5892742879751	86.11466325909593	-0.6694921964561272	0.38415276127120845	-0.32769995862790285	2
E1_14778.0	543.091275253608	-336.62897098812937	83.05501115197616	-1.9839692386989187	0.5518322612215157	-0.36691232351699526	2
E1_14779.0	783.3913944199877	-474.15064954843916	123.9797421714307	0.2234548838978181	0.25220290290834674	0.1575772032460514	1
E1_14780.0	734.9192871099953	-445.1331029512163	92.67246894050706	-0.22181538613101634	0.3154257268134186	-0.24365541361153387	2
E1_14781.0	703.6289576285067	-425.33764185045175	100.24981566787997	-0.5092518981937264	0.35855566362941105	-0.14654447604006662	2
E1_14782.0	662.9744082578284	-405.1563323073516	84.75873529703708	-0.8827091951998904	0.402526278965281	-0.34507747089076807	2
E1_14783.0	642.3345800140066	-399.3370494160712	82.68204190724474	-1.0723089961060233	0.4152052108748598	-0.3716922807163074	2
E1_14784.0	678.1854330237144	-421.8362828934301	86.64392847397376	-0.7429789981691312	0.3661843513279573	-0.3209169192488181	2
E1_14785.0	734.768206975269	-456.9054923332444	92.79895927821822	-0.2232032253672051	0.2897762909333662	-0.24203431908718168	2
E1_14786.0	877.914909070935	-543.7469595346465	111.18020139404565	1.09175859975515	0.10056791764319359	-0.006461140266181118	4
E1_14787.0	712.2952123889207	-446.88644173325645	91.49321825065054	-0.42964270000826293	0.3116055889292094	-0.25876863783685183	2
E1_14788.0	738.2661430425779	-468.85139494188707	110.62308618899417	-0.19107078830864183	0.2637488080625147	-0.013601103876718914	2
E1_14789.0	605.7991266028359	-395.51089793209565	110.1333727211912	-1.4079278109014801	0.42354154974124303	-0.01987724983001477	2
E1_14790.0	612.0833741373146	-401.6611671374761	95.20600596782175	-1.3502000009940176	0.4101414717698762	-0.2111857161109869	2
E1_14791.0	792.464643120603	-507.8627502811925	93.97980170617551	0.3068027745336538	0.17875168259391486	-0.2269006952173845	1
E1_14792.0	773.4491344151425	-492.85956805745656	95.5815296115384	0.1321241569553625	0.21144030237673772	-0.20637302184825246	1
E1_14793.0	850.2123793982698	-543.5299068463083	106.63464680024249	0.8372800232628391	0.10104082750298997	-0.06471676512651497	1
E1_14795.0	663.439906762207	-439.70047879256754	95.89012347459368	-0.8784330731939475	0.3272622147595623	-0.20241809666819685	2
E1_14796.0	627.7194388253263	-417.2098619815547	81.0900557181168	-1.2065653390781739	0.3762643004939641	-0.3920951046848288	2
E1_14797.0	679.4828942402603	-450.37552159420306	96.78004002544145	-0.7310603724211592	0.3040036546684931	-0.19101296585888575	2
E1_14799.0	651.2929983214844	-432.6632807490978	101.78068007778481	-0.9900159504727546	0.3425947147418311	-0.126924986066933	2
E1_14800.0	722.7138785786141	-482.74545969667025	104.93116570955053	-0.333935651871144	0.2334767102345959	-0.08654850277879426	2
E1_14801.0	774.5067445524506	-517.484308079294	129.47819311176784	0.14183948351240225	0.15778843360510958	0.22804510516717416	1
