gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank
IRS2	40	0	1.015230655670166	0.0020029084467928517	0.37621090451518535	raw links exist but all filtered out									False	0.8145272979243852	
IRS4	4	0	0.0	0.0	0.6703793807430339	raw links exist but all filtered out									False	0.8145272979243852	
IRX1	29	0	0.0	0.0006378359960779057	0.41837991882967374	raw links exist but all filtered out									False	0.8145272979243852	
IRX2	31	0	0.0	0.0011393795977571609	0.40409507278542794	raw links exist but all filtered out									False	0.8145272979243852	
IRX3	35	0	0.0	0.0007711133355751914	0.5374831676100129	raw links exist but all filtered out									False	0.8145272979243852	
IRX4	26	0	0.0	0.0	0.759032575667851	raw links exist but all filtered out									False	0.8145272979243852	
IRX5	31	0	0.0	0.0005660582301048268	0.4609539503097154	raw links exist but all filtered out									False	0.8145272979243852	
IRX6	41	0	0.0	7.039157176279725e-05	0.7089290340638088	raw links exist but all filtered out									False	0.8145272979243852	
ISCA1	30	0	0.6211462926864624	0.0033790193058402134	0.42504140918128763	raw links exist but all filtered out									False	0.8145272979243852	
ISCA2	46	0	0.5126791596412659	0.0020024839521261086	0.36861052546034945	raw links exist but all filtered out									False	0.8145272979243852	
ISCU	44	0	0.6299545043706893	0.005291692099001911	0.3624950599047634	raw links exist but all filtered out									False	0.8145272979243852	
ISG15	48	0	0.0	0.0021747977411058737	0.30235748969230475	raw links exist but all filtered out									False	0.8145272979243852	
ISG20	37	0	0.0	6.45756332400946e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
ISL1	14	0	0.0	0.0005483293873911623	0.4707040489065459	raw links exist but all filtered out									False	0.8145272979243852	
ISL2	28	0	0.0	6.353849489191563e-05	0.719558490536647	raw links exist but all filtered out									False	0.8145272979243852	
ISLR	49	0	0.0	0.0006988973150118699	0.37145760024139496	raw links exist but all filtered out									False	0.8145272979243852	
ISLR2	48	0	0.6385555875301361	0.0009143712581455722	0.47414039658547286	raw links exist but all filtered out									False	0.8145272979243852	
ISM1	40	0	0.0	0.0004217423190611014	0.4795919025644496	raw links exist but all filtered out									False	0.8145272979243852	
ISM2	27	0	0.0	0.00013769913802883036	0.4651437884597949	raw links exist but all filtered out									False	0.8145272979243852	
ISOC1	18	0	0.0	0.001614299238889765	0.38117943860667114	raw links exist but all filtered out									False	0.8145272979243852	
ISOC2	49	0	0.0	0.003219412089440096	0.34525325738528573	raw links exist but all filtered out									False	0.8145272979243852	
IST1	25	0	0.0	0.002772399513773608	0.319488534211318	raw links exist but all filtered out									False	0.8145272979243852	
ISY1	39	0	0.0	0.0018167473747020223	0.401219305359097	raw links exist but all filtered out									False	0.8145272979243852	
ITCH	33	0	1.120435404777527	0.013616747573966873	0.39444063661898876	raw links exist but all filtered out									False	0.8145272979243852	
ITFG1	31	0	0.6227455520629883	0.00654937620845553	0.4002438604540593	raw links exist but all filtered out									False	0.8145272979243852	
ITFG2	44	0	0.0	0.0008753256714759976	0.6166303888147888	raw links exist but all filtered out									False	0.8145272979243852	
ITGA1	34	0	0.0	0.0005491342203256542	0.309947902368321	raw links exist but all filtered out									False	0.8145272979243852	
ITGA10	39	0	0.0	0.00027998338827217963	0.4850018844199717	raw links exist but all filtered out									False	0.8145272979243852	
ITGA11	53	2	0.6910399723052979	0.00011654275039443906	0.3618390536245462		2.0	0.0326269041877183	0.0326269041877183	0.0326269041877183	0.03270550334471309	7.859915699479081e-05	0.0	0.021207487722016895	False	0.8145272979243852	
ITGA2	31	0	0.0	0.00014745617300733246	0.43685632656383466	raw links exist but all filtered out									False	0.8145272979243852	
ITGA2B	35	0	0.0	9.990854672094521e-05	0.4369891882230433	raw links exist but all filtered out									False	0.8145272979243852	
ITGA3	44	0	0.0	0.0018664861303093773	0.45913279753593494	raw links exist but all filtered out									False	0.8145272979243852	
ITGA4	31	0	0.0	0.0003308620511287871	0.37865506772676777	raw links exist but all filtered out									False	0.8145272979243852	
ITGA7	31	0	0.6170316994190216	0.0012067985376274727	0.43309243067625564	raw links exist but all filtered out									False	0.8145272979243852	
ITGA8	39	0	0.0	0.0005648991738636895	0.5039274892148549	raw links exist but all filtered out									False	0.8145272979243852	
ITGA9	70	0	0.0	0.0010017546070561353	0.3558917282060242	raw links exist but all filtered out									False	0.8145272979243852	
ITGAD	21	0	0.0	3.0512458556738264e-05	0.5274361875362858	raw links exist but all filtered out									False	0.8145272979243852	
ITGAE	43	0	0.0	0.004618507223060943	0.3760480907540133	raw links exist but all filtered out									False	0.8145272979243852	
ITGAL	39	0	0.0	9.485957611658766e-05	0.6458919847915742	raw links exist but all filtered out									False	0.8145272979243852	
ITGAM	29	0	0.0	0.0	0.9255099462643035	raw links exist but all filtered out									False	0.8145272979243852	
ITGAX	22	0	0.0	0.0	0.6943417191029231	raw links exist but all filtered out									False	0.8145272979243852	
ITGB1	36	0	0.0	0.0009713382232813263	0.423340292832657	raw links exist but all filtered out									False	0.8145272979243852	
ITGB1BP2	18	0	0.0	7.951729366259667e-05	0.7651393461682524	raw links exist but all filtered out									False	0.8145272979243852	
ITGB2	51	0	0.0	0.0004884166552578636	0.6854576746436075	raw links exist but all filtered out									False	0.8145272979243852	
ITGB3	21	0	0.0	5.3454568647899256e-05	0.5956752012475294	raw links exist but all filtered out									False	0.8145272979243852	
ITGB4	52	0	0.0	0.00030771686986191794	0.33891376120264277	raw links exist but all filtered out									False	0.8145272979243852	
ITGB7	39	0	0.0	3.101011520002001e-05	0.818839079477222	raw links exist but all filtered out									False	0.8145272979243852	
ITGB8	28	0	0.0	0.0013734433019957054	0.3888249221855943	raw links exist but all filtered out									False	0.8145272979243852	
ITGBL1	57	0	0.0	0.000263582259499354	0.4965706972196819	raw links exist but all filtered out									False	0.8145272979243852	
ITIH2	30	0	0.0	0.000112985128543889	0.5276146066464964	raw links exist but all filtered out									False	0.8145272979243852	
ITIH5	53	0	0.0	0.0008914200413943073	0.392904437870483	raw links exist but all filtered out									False	0.8145272979243852	
ITIH6	13	0	0.0	1.5543994134171085e-05	0.6684258986970512	raw links exist but all filtered out									False	0.8145272979243852	
ITK	27	0	0.0	2.619872220290569e-05	0.7484835182903213	raw links exist but all filtered out									False	0.8145272979243852	
ITM2A	2	0	1.0410908794403075	0.005079942531168742	0.34638859996705756	raw links exist but all filtered out									False	0.8145272979243852	
ITM2B	16	0	1.1035158634185793	0.013955101318591772	0.35581893773214224	raw links exist but all filtered out									False	0.8145272979243852	
ITPA	30	0	0.0	0.004330903947814448	0.31526449441767207	raw links exist but all filtered out									False	0.8145272979243852	
ITPK1	69	0	0.0	0.003394942110411907	0.26007983040806126	raw links exist but all filtered out									False	0.8145272979243852	
ITPKA	28	0	0.0	3.757642888836043e-05	0.5107709741715593	raw links exist but all filtered out									False	0.8145272979243852	
ITPKB	63	0	0.0	0.0006463552177958619	0.43939343291599336	raw links exist but all filtered out									False	0.8145272979243852	
ITPKC	43	0	0.0	0.00035331557964433116	0.24242813834845567	raw links exist but all filtered out									False	0.8145272979243852	
ITPR1	63	0	0.0	0.00015914792848161323	0.4892895423271479	raw links exist but all filtered out									False	0.8145272979243852	
ITPR3	72	0	0.0	0.0002491797817527135	0.545025728457321	raw links exist but all filtered out									False	0.8145272979243852	
ITPRID1	54	0	0.0	1.5614859857358868e-05	0.498431674324748	raw links exist but all filtered out									False	0.8145272979243852	
ITPRID2	27	0	0.0	0.0006008022916979128	0.4507574089068872	raw links exist but all filtered out									False	0.8145272979243852	
ITPRIP	40	0	0.0	7.109983830357649e-05	0.4582996580913371	raw links exist but all filtered out									False	0.8145272979243852	
ITPRIPL2	32	0	0.0	0.0004927679606518036	0.5954777609940213	raw links exist but all filtered out									False	0.8145272979243852	
ITSN1	59	0	0.6738790369033814	0.005372020302583525	0.3906894875778341	raw links exist but all filtered out									False	0.8145272979243852	
IVD	47	0	0.0	0.001751885579241691	0.4592357121705644	raw links exist but all filtered out									False	0.8145272979243852	
IYD	49	0	0.0	0.0	0.8514335673735822	raw links exist but all filtered out									False	0.8145272979243852	
IZUMO1	51	0	0.0	0.00010597654082991184	0.7187267500297266	raw links exist but all filtered out									False	0.8145272979243852	
IZUMO2	20	0	0.0	2.763095095752115e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
IZUMO3	15	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
JADE1	31	0	0.0	0.0017347322942919661	0.3576839635052849	raw links exist but all filtered out									False	0.8145272979243852	
JADE2	29	0	0.0	0.0003122735972701501	0.5071221054130838	raw links exist but all filtered out									False	0.8145272979243852	
JADE3	26	0	0.0	0.0006765733253936093	0.4482778489552349	raw links exist but all filtered out									False	0.8145272979243852	
JAG1	53	0	0.0	0.0009679547451918307	0.45655822175690985	raw links exist but all filtered out									False	0.8145272979243852	
JAG2	40	0	0.0	0.0019603920571022925	0.42594849996140843	raw links exist but all filtered out									False	0.8145272979243852	
JAGN1	32	0	0.0	0.001349714304523357	0.3592191488469376	raw links exist but all filtered out									False	0.8145272979243852	
JAK2	14	0	0.0	0.000913362399789071	0.4559366173262418	raw links exist but all filtered out									False	0.8145272979243852	
JAK3	42	0	0.0	0.00012861651618058768	0.4200094172866808	raw links exist but all filtered out									False	0.8145272979243852	
JAKMIP1	59	0	0.0	0.0018810512118100611	0.33899262406630887	raw links exist but all filtered out									False	0.8145272979243852	
JAKMIP2	51	0	0.0	0.0038464852938749333	0.38955462969770605	raw links exist but all filtered out									False	0.8145272979243852	
JAKMIP3	76	0	0.0	0.000492878022427038	0.4924938669557914	raw links exist but all filtered out									False	0.8145272979243852	
JAM2	34	0	0.6049617105722427	0.0015747617338065481	0.4260576668886458	raw links exist but all filtered out									False	0.8145272979243852	
JAM3	69	0	1.591586456298828	0.002257000056457142	0.32826244042566183	raw links exist but all filtered out									False	0.8145272979243852	
JARID2	85	0	0.0	0.00413262156116262	0.34797573579658464	raw links exist but all filtered out									False	0.8145272979243852	
JAZF1	91	0	0.8991184830665588	0.0023874795073537238	0.38620430633626834	raw links exist but all filtered out									False	0.8145272979243852	
JCAD	44	0	0.0	0.0009564222916745637	0.294742014434484	raw links exist but all filtered out									False	0.8145272979243852	
JCHAIN	18	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
JDP2	50	0	0.0	0.00047180563257393513	0.6028335809774649	raw links exist but all filtered out									False	0.8145272979243852	
JHY	54	0	0.6385817527770996	0.0009982141828357208	0.38033715774805177	raw links exist but all filtered out									False	0.8145272979243852	
JKAMP	37	0	0.0	0.001705331234248001	0.43355074685343303	raw links exist but all filtered out									False	0.8145272979243852	
JMJD1C	52	0	1.3299285709857942	0.003965645635149294	0.39041236617771397	raw links exist but all filtered out									False	0.8145272979243852	
JMJD4	12	0	0.0	0.00047300005757198505	0.4228636586520751	raw links exist but all filtered out									False	0.8145272979243852	
JMJD6	50	0	0.0	0.000956942597628816	0.3705114046043577	raw links exist but all filtered out									False	0.8145272979243852	
JMJD7	20	0	0.0	0.0009583438844200965	0.44177055256590253	raw links exist but all filtered out									False	0.8145272979243852	
JMJD8	43	0	1.3730347526073456	0.002197437648117156	0.32045322046941427	raw links exist but all filtered out									False	0.8145272979243852	
JOSD1	28	0	0.0	0.0012483658723659423	0.3421929637038442	raw links exist but all filtered out									False	0.8145272979243852	
JOSD2	50	0	0.0	0.0005527606951702895	0.3625250528129427	raw links exist but all filtered out									False	0.8145272979243852	
JPH1	26	0	0.0	0.0002998669638813373	0.411059992563629	raw links exist but all filtered out									False	0.8145272979243852	
JPH2	36	0	0.0	0.0002560038907814261	0.48527079150536706	raw links exist but all filtered out									False	0.8145272979243852	
JPH3	57	0	0.6546762311458587	0.005144481194684439	0.4310553724935475	raw links exist but all filtered out									False	0.8145272979243852	
JPH4	42	0	0.0	0.0027070986432050585	0.32473202776759674	raw links exist but all filtered out									False	0.8145272979243852	
JPT1	51	0	1.4835870790481542	0.04438520890370112	0.3857441727296277	raw links exist but all filtered out									False	0.8145272979243852	
JPT2	26	0	0.0	0.0010758380363037172	0.3148978691882115	raw links exist but all filtered out									False	0.8145272979243852	
JRK	50	0	0.5126791596412659	0.0004847947694853238	0.2790823001452385	raw links exist but all filtered out									False	0.8145272979243852	
JSRP1	44	0	0.0	0.0004166985437623249	0.4982666237122998	raw links exist but all filtered out									False	0.8145272979243852	
JTB	22	0	1.0152626156806948	0.009063285715954734	0.3080037622321599	raw links exist but all filtered out									False	0.8145272979243852	
JUNB	53	0	1.0898482155799865	0.001025081110218598	0.4628457493506961	raw links exist but all filtered out									False	0.8145272979243852	
JUND	42	0	0.279145747423172	0.003481602903445141	0.35229959352585466	raw links exist but all filtered out									False	0.8145272979243852	
JUP	44	0	0.0	0.0013698416444843545	0.34505941565872095	raw links exist but all filtered out									False	0.8145272979243852	
KALRN	138	0	0.0	0.0026641422340416355	0.36025626430102353	raw links exist but all filtered out									False	0.8145272979243852	
KANK1	72	0	0.0	0.0006381036721424704	0.30209068685719725	raw links exist but all filtered out									False	0.8145272979243852	
KANK2	32	0	0.0	0.0009293765861301729	0.4375237482069144	raw links exist but all filtered out									False	0.8145272979243852	
KANK3	45	0	0.0	0.000558047904507371	0.3634863479503261	raw links exist but all filtered out									False	0.8145272979243852	
KANSL1	46	0	0.0	0.001358347506136892	0.30556676355619705	raw links exist but all filtered out									False	0.8145272979243852	
KANSL3	30	0	0.0	0.0014929066317746077	0.42568019788369826	raw links exist but all filtered out									False	0.8145272979243852	
KANTR	35	0	0.0	0.0016431244578798587	0.3826755770192217	raw links exist but all filtered out									False	0.8145272979243852	
KAT14	19	0	0.0	0.001048130026661814	0.44695190800467405	raw links exist but all filtered out									False	0.8145272979243852	
KAT2A	42	0	0.0	0.000981880412516678	0.28051188347914546	raw links exist but all filtered out									False	0.8145272979243852	
KAT2B	31	0	0.0	0.001078485152950154	0.43849032307384916	raw links exist but all filtered out									False	0.8145272979243852	
KAT5	34	0	0.0	0.0018100711819398377	0.3666017005288717	raw links exist but all filtered out									False	0.8145272979243852	
KAT6A	54	0	0.0	0.0022989542885658116	0.39967764177456516	raw links exist but all filtered out									False	0.8145272979243852	
KAT6B	63	0	0.0	0.0027558891436345913	0.34454632033826527	raw links exist but all filtered out									False	0.8145272979243852	
KAT7	36	0	0.0	0.0011637119099653164	0.41681538301621723	raw links exist but all filtered out									False	0.8145272979243852	
KAT8	33	0	0.0	0.0016162533695931304	0.3705686833487726	raw links exist but all filtered out									False	0.8145272979243852	
KATNA1	27	0	0.0	0.0007254138180653176	0.5057681467395319	raw links exist but all filtered out									False	0.8145272979243852	
KATNAL1	50	0	0.53457111120224	0.001711686660418395	0.40438070253515285	raw links exist but all filtered out									False	0.8145272979243852	
KATNAL2	42	0	0.0	0.00043409823249659105	0.44784292088329647	raw links exist but all filtered out									False	0.8145272979243852	
KATNB1	59	0	0.0	0.001964584711360975	0.4426451840375386	raw links exist but all filtered out									False	0.8145272979243852	
KATNBL1	21	0	0.0	0.0023389217488253766	0.46532028918074425	raw links exist but all filtered out									False	0.8145272979243852	
KAZALD1	43	0	0.0	0.0001764839052478434	0.6917415171679783	raw links exist but all filtered out									False	0.8145272979243852	
KAZN	258	0	0.5245061439275741	0.004435773280552211	0.33026627285307225	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD11	70	0	0.0	0.002636610359468686	0.3535872699707354	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD12	55	0	0.0	0.00013107924743452454	0.7771389895955526	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD13	30	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD2	37	0	0.0	0.001348792064337579	0.5035385154949507	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD3	28	0	0.0	0.0007212323242824475	0.4067022157939929	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD4	39	0	0.0	0.0012495604712586064	0.3407426016454214	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD6	20	0	0.534053441286087	0.004005620365412708	0.3489413929263982	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD7	21	0	0.0	0.001872809442311901	0.4502993922648164	raw links exist but all filtered out									False	0.8145272979243852	
KBTBD8	26	0	0.0	0.00028158043052154205	0.5888608768215555	raw links exist but all filtered out									False	0.8145272979243852	
KCMF1	51	0	0.0	0.0025298131606344997	0.36954561529820895	raw links exist but all filtered out									False	0.8145272979243852	
KCNA1	44	0	0.0	0.00010966785003267915	0.6520579852958519	raw links exist but all filtered out									False	0.8145272979243852	
KCNA2	71	0	0.0	0.0007951993205271832	0.44895091168151147	raw links exist but all filtered out									False	0.8145272979243852	
KCNA4	23	0	0.0	0.0005279126326533611	0.6405538995153661	raw links exist but all filtered out									False	0.8145272979243852	
KCNA5	29	0	0.0	0.00022916691111669969	0.5508811266161233	raw links exist but all filtered out									False	0.8145272979243852	
KCNA7	44	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNAB3	44	0	0.0	0.00026497880459260426	0.47740589420102636	raw links exist but all filtered out									False	0.8145272979243852	
KCNB1	72	0	0.0	0.0016429839723354858	0.4831097695244334	raw links exist but all filtered out									False	0.8145272979243852	
KCNB2	63	0	0.0	0.0011342274793275401	0.462628533643598	raw links exist but all filtered out									False	0.8145272979243852	
KCNC1	52	0	0.0	0.0015561562719247646	0.40572424483812514	raw links exist but all filtered out									False	0.8145272979243852	
KCNC2	31	0	0.0	0.0013272101491726797	0.4272016487593179	raw links exist but all filtered out									False	0.8145272979243852	
KCNC3	33	0	0.0	0.0008963241863767915	0.6248322807174475	raw links exist but all filtered out									False	0.8145272979243852	
KCNC4	59	0	0.0	0.0019374014700500684	0.36621816110019273	raw links exist but all filtered out									False	0.8145272979243852	
KCND1	29	0	0.0	9.819210593208813e-05	0.7210445016822408	raw links exist but all filtered out									False	0.8145272979243852	
KCND2	58	0	1.0128775453567505	0.004269082046463709	0.38322163917594265	raw links exist but all filtered out									False	0.8145272979243852	
KCNE1	30	0	0.0	0.00014799354201424633	0.760835229442054	raw links exist but all filtered out									False	0.8145272979243852	
KCNE2	37	0	0.0	7.471051450888903e-05	0.7665034492076892	raw links exist but all filtered out									False	0.8145272979243852	
KCNE3	28	0	0.0	0.00023811790868668686	0.6255662930680075	raw links exist but all filtered out									False	0.8145272979243852	
KCNE4	61	0	0.0	0.0003578418410114163	0.3780993213053791	raw links exist but all filtered out									False	0.8145272979243852	
KCNE5	16	0	0.0	0.002150061809644877	0.40780092404075985	raw links exist but all filtered out									False	0.8145272979243852	
KCNF1	50	0	0.0	0.0011368538527065817	0.3739898154010529	raw links exist but all filtered out									False	0.8145272979243852	
KCNG1	60	2	0.6680820018053055	0.0008129231544250892	0.36524601948922586		2.0	0.14505511481139238	0.14505511481139238	0.14505511481139238	0.15233050020989114	0.007275385398498757	0.0	0.09428582462740505	False	0.8145272979243852	
KCNG2	49	0	0.0	0.00012008865075118978	0.5137408121699387	raw links exist but all filtered out									False	0.8145272979243852	
KCNG3	33	0	0.0	5.636300213304749e-05	0.5440563125928628	raw links exist but all filtered out									False	0.8145272979243852	
KCNG4	52	0	0.0	1.30326143324278e-05	0.8043218648288438	raw links exist but all filtered out									False	0.8145272979243852	
KCNH2	62	0	0.0	0.0018686093211142207	0.44235251488577865	raw links exist but all filtered out									False	0.8145272979243852	
KCNH3	30	0	0.0	0.00029341367094819524	0.4834507205893793	raw links exist but all filtered out									False	0.8145272979243852	
KCNH4	43	0	0.0	0.00024352312023974423	0.4752220510420255	raw links exist but all filtered out									False	0.8145272979243852	
KCNH5	63	0	0.0	0.0008177295709196845	0.45506281896791245	raw links exist but all filtered out									False	0.8145272979243852	
KCNH6	37	0	0.0	0.0003527303912133415	0.6913474474729757	raw links exist but all filtered out									False	0.8145272979243852	
KCNH8	40	0	0.0	0.000606247420517137	0.4344139621396814	raw links exist but all filtered out									False	0.8145272979243852	
KCNIP1	138	0	0.8802584469318391	0.005415588051316182	0.4175305404918741	raw links exist but all filtered out									False	0.8145272979243852	
KCNIP2	47	0	0.0	0.0016662392330013445	0.45827974244998615	raw links exist but all filtered out									False	0.8145272979243852	
KCNIP4	147	0	0.0	0.0037920526635647663	0.3075787178455928	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ1	51	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ11	32	0	0.0	0.0004528723210858122	0.4712482488368133	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ12	39	0	0.0	0.0005250155037950567	0.7056550135730589	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ13	24	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ14	50	0	0.0	0.00023022295662892037	0.4341102804240004	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ15	46	0	0.0	0.0	0.7324606192857398	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ16	38	0	0.624363186955452	0.0004665095373494931	0.4940232877050159	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ18	4	0	0.0	4.890197589784095e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ2	32	0	0.0	6.16804707134076e-05	0.623170205786725	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ3	28	0	0.53457111120224	0.0014244914312526633	0.32764175529628903	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ4	31	0	0.0	7.928123097169373e-05	0.762852457329095	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ5	46	0	0.0	1.5795301846356694e-05	0.7415675772939276	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ6	103	0	0.0	0.0013200818963942276	0.39073179542280434	raw links exist but all filtered out									False	0.8145272979243852	
KCNJ8	20	0	0.0	0.000542597671249226	0.5361223978870774	raw links exist but all filtered out									False	0.8145272979243852	
KCNK10	46	0	0.0	0.0009954810975668425	0.4115042663746546	raw links exist but all filtered out									False	0.8145272979243852	
KCNK12	43	0	0.0	0.0012455013498433858	0.49448163271154083	raw links exist but all filtered out									False	0.8145272979243852	
KCNK13	48	0	0.0	0.0001943130855470536	0.5677838591233827	raw links exist but all filtered out									False	0.8145272979243852	
KCNK15	42	0	0.0	6.575020516247456e-05	0.649250865751351	raw links exist but all filtered out									False	0.8145272979243852	
KCNK17	37	0	0.0	5.684682328333476e-05	0.5581324693237674	raw links exist but all filtered out									False	0.8145272979243852	
KCNK18	23	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNK2	32	0	0.0	0.0005524574030401528	0.49922153042291795	raw links exist but all filtered out									False	0.8145272979243852	
KCNK3	52	0	0.0	0.0033016572655865943	0.3922417686810421	raw links exist but all filtered out									False	0.8145272979243852	
KCNK4	52	0	0.0	0.0003701398542124488	0.5069740909190364	raw links exist but all filtered out									False	0.8145272979243852	
KCNK5	48	0	0.0	0.0	0.7310283028865792	raw links exist but all filtered out									False	0.8145272979243852	
KCNK6	44	0	0.0	0.00014234988006885097	0.7195252192777889	raw links exist but all filtered out									False	0.8145272979243852	
KCNK7	44	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNK9	61	0	0.0	0.0014328278245960514	0.46624033673371507	raw links exist but all filtered out									False	0.8145272979243852	
KCNMA1	158	0	0.6903368070721626	0.003279690057743285	0.37050431031303704	raw links exist but all filtered out									False	0.8145272979243852	
KCNMB1	65	0	0.0	0.00019054770130785806	0.6214007470926333	raw links exist but all filtered out									False	0.8145272979243852	
KCNMB2	83	0	0.0	0.0010970021740913253	0.3553340260111832	raw links exist but all filtered out									False	0.8145272979243852	
KCNMB3	19	0	0.0	0.00018668756591590406	0.4614841199638204	raw links exist but all filtered out									False	0.8145272979243852	
KCNMB4	15	0	0.0	0.00386718315514248	0.4400152261469489	raw links exist but all filtered out									False	0.8145272979243852	
KCNN1	37	0	0.0	0.0021699716554006766	0.478665925222294	raw links exist but all filtered out									False	0.8145272979243852	
KCNN2	39	0	0.624363186955452	0.0012519024504976275	0.48348244553574027	raw links exist but all filtered out									False	0.8145272979243852	
KCNN4	27	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
KCNQ2	71	0	0.0	0.006460239599354549	0.39522853018872717	raw links exist but all filtered out									False	0.8145272979243852	
KCNQ3	67	0	0.0	0.0022099513403505554	0.35384462691737717	raw links exist but all filtered out									False	0.8145272979243852	
KCNQ4	61	0	0.0	0.0001116452628495275	0.6563789738470385	raw links exist but all filtered out									False	0.8145272979243852	
KCNQ5	75	0	0.0	0.0009926018155011998	0.4153793726588861	raw links exist but all filtered out									False	0.8145272979243852	
KCNRG	13	0	0.0	3.27198926331373e-05	0.6437147937182763	raw links exist but all filtered out									False	0.8145272979243852	
KCNS1	25	0	0.0	0.00014726773128937291	0.8688907831549383	raw links exist but all filtered out									False	0.8145272979243852	
KCNS2	42	0	0.0	0.000647976398260044	0.4920323835246178	raw links exist but all filtered out									False	0.8145272979243852	
KCNS3	61	0	0.0	0.0002701798123711307	0.5459807698903775	raw links exist but all filtered out									False	0.8145272979243852	
KCNT1	30	0	0.0	0.0008372786805903701	0.48725863714067713	raw links exist but all filtered out									False	0.8145272979243852	
KCNT2	28	0	0.6193699324131012	0.0008300289966671262	0.3215186300061546	raw links exist but all filtered out									False	0.8145272979243852	
KCNU1	33	0	0.0	2.8350303488059426e-05	0.5478294615038242	raw links exist but all filtered out									False	0.8145272979243852	
KCNV1	17	0	0.0	8.297213119783496e-05	0.4751627998905724	raw links exist but all filtered out									False	0.8145272979243852	
KCNV2	32	0	0.0	0.0	0.8443368754370495	raw links exist but all filtered out									False	0.8145272979243852	
KCP	42	0	0.0	0.0007810569575058556	0.47274594651625207	raw links exist but all filtered out									False	0.8145272979243852	
KCTD1	60	0	0.0	0.0023320815043335395	0.34998736660874014	raw links exist but all filtered out									False	0.8145272979243852	
KCTD10	36	0	0.6342370420694351	0.0012194460279805796	0.4439955295466524	raw links exist but all filtered out									False	0.8145272979243852	
KCTD11	53	0	0.0	0.00028948209516491916	0.5161800860432725	raw links exist but all filtered out									False	0.8145272979243852	
KCTD12	29	0	1.1101356542110443	0.005428833573143392	0.39197636723420726	raw links exist but all filtered out									False	0.8145272979243852	
KCTD13	43	0	0.0	0.0012714867814756963	0.42984825499229584	raw links exist but all filtered out									False	0.8145272979243852	
KCTD14	30	0	0.0	0.00016764340388830172	0.6142415416914105	raw links exist but all filtered out									False	0.8145272979243852	
KCTD15	50	0	0.0	0.0010948231848046323	0.3196625236266605	raw links exist but all filtered out									False	0.8145272979243852	
KCTD16	63	0	0.44309074819087985	0.0017465793256422966	0.36273999695240244	raw links exist but all filtered out									False	0.8145272979243852	
KCTD17	41	0	0.0	0.0035056153409203507	0.414546855570952	raw links exist but all filtered out									False	0.8145272979243852	
KCTD19	62	0	0.0	0.00014500464046295473	0.687469104664775	raw links exist but all filtered out									False	0.8145272979243852	
KCTD2	53	0	0.6931471824645996	0.005484982574454469	0.32609470981643507	raw links exist but all filtered out									False	0.8145272979243852	
KCTD21	33	0	0.0	0.000581001064543442	0.4504277732688177	raw links exist but all filtered out									False	0.8145272979243852	
KCTD3	21	0	0.0	0.001752549201158777	0.43193272933826976	raw links exist but all filtered out									False	0.8145272979243852	
KCTD4	47	0	0.0	0.000638958264317096	0.5350494266571325	raw links exist but all filtered out									False	0.8145272979243852	
KCTD5	29	0	0.0	0.0018303012100400647	0.4214061751926576	raw links exist but all filtered out									False	0.8145272979243852	
KCTD6	54	0	0.0	0.0010115319389424422	0.4256282537918285	raw links exist but all filtered out									False	0.8145272979243852	
